---------------------------------------------------
  Seconds     A1       B2       C3       D4    
---------------------------------------------------
        0    	22.4	21.9	21.2	22.6
       60    	22.4	22.2	21.5	22.3
      120    	22.4	22.2	21.5	22.6
      180    	22.7	22.2	21.2	22.3
      240    	22.4	21.9	21.5	22.3
      300    	22.4	22.2	21.5	22.3
      360    	22.1	22.2	21.5	22.6
      420    	22.4	22.2	21.5	22.6
      480    	22.4	22.2	21.5	22.6
      540    	22.4	22.2	21.5	22.6
      600    	22.4	22.5	21.5	22.6
      660    	22.4	22.2	21.5	22.6
      720    	22.7	22.2	21.5	22.3
      780    	22.4	22.2	21.5	22.6
      840    	22.4	22.5	21.5	22.6
      900    	22.4	22.2	21.5	22.9
      960    	22.4	22.2	21.2	22.6
     1020    	22.4	22.2	21.5	22.6
     1080    	22.7	22.2	21.5	22.3
     1140    	22.7	22.2	21.5	22.6
     1200    	22.4	22.2	21.5	22.3
     1260    	22.4	22.2	21.5	22.6
     1320    	22.7	22.2	21.2	22.6
     1380    	22.7	22.5	21.5	22.6
     1440    	22.4	22.2	21.5	22.6
     1500    	22.7	22.2	21.5	22.6
     1560    	22.7	22.2	21.5	22.6
     1620    	22.7	22.2	21.5	22.6
     1680    	22.4	22.2	21.5	22.3
     1740    	22.7	22.2	21.5	22.6
     1800    	22.4	22.5	21.5	22.6
     1860    	22.1	22.2	21.5	22.6
     1920    	22.7	22.2	21.5	22.6
     1980    	22.4	22.2	21.5	22.6
     2040    	22.4	22.5	21.5	22.9
     2100    	22.4	22.2	21.8	22.6
     2160    	22.7	22.2	21.5	22.9
     2220    	22.4	22.2	21.5	22.6
     2280    	22.4	22.2	21.5	22.6
     2340    	22.4	22.2	21.5	22.6
     2400    	22.4	22.2	21.5	22.6
     2460    	22.4	22.5	21.2	22.9
     2520    	22.1	22.2	21.5	22.6
     2580    	22.7	22.2	21.5	22.6
     2640    	22.7	22.2	21.5	22.6
     2700    	22.1	22.2	21.5	22.9
     2760    	22.4	22.2	21.5	22.9
     2820    	22.4	22.2	21.5	22.6
     2880    	22.4	22.2	21.2	22.3
     2940    	22.4	22.2	21.5	22.6
     3000    	22.7	22.2	21.5	22.6
     3060    	22.4	22.2	21.5	22.3
     3120    	22.4	22.2	21.5	22.3
     3180    	22.4	21.9	21.2	22.3
     3240    	22.4	22.2	21.8	22.3
     3300    	22.7	22.2	21.5	22.1
     3360    	22.4	22.2	21.8	22.3
     3420    	22.4	22.2	21.2	22.1
     3480    	22.4	22.2	21.2	22.3
     3540    	22.4	22.2	21.5	22.1
     3600    	22.4	22.2	21.5	22.3
     3660    	22.4	22.2	21.5	22.3
     3720    	22.4	22.2	21.8	22.3
     3780    	22.4	22.2	21.5	22.3
     3840    	22.4	22.2	21.5	22.3
     3900    	22.7	22.2	21.5	22.3
     3960    	22.4	22.2	21.5	22.3
     4020    	22.4	22.2	21.5	22.1
     4080    	22.1	21.9	21.5	22.3
     4140    	22.7	22.2	21.5	22.3
     4200    	22.4	22.2	21.5	22.3
     4260    	22.7	22.2	21.5	22.3
     4320    	22.4	22.2	21.5	22.3
     4380    	22.4	22.2	21.5	22.3
     4440    	22.4	22.2	21.5	22.3
     4500    	22.7	22.5	21.5	22.1
     4560    	22.7	22.2	21.5	22.3
     4620    	22.4	22.2	21.5	22.1
     4680    	22.7	22.5	21.8	22.3
     4740    	22.4	22.5	21.5	22.3
     4800    	22.4	22.2	21.5	22.3
     4860    	22.1	22.2	21.5	22.1
     4920    	22.4	22.5	21.5	22.3
     4980    	22.4	22.2	21.5	22.3
     5040    	22.7	22.2	21.5	22.3
     5100    	22.4	22.2	21.5	22.3
     5160    	22.4	22.2	21.5	22.3
     5220    	22.1	22.2	21.5	22.3
     5280    	22.4	22.2	21.8	22.3
     5340    	22.4	22.2	21.5	22.3
     5400    	22.4	22.2	21.5	22.3
     5460    	22.7	22.2	21.5	22.3
     5520    	22.7	22.2	21.5	22.3
     5580    	22.4	22.5	21.5	22.3
     5640    	22.4	22.2	21.5	22.1
     5700    	22.4	22.2	21.5	22.3
     5760    	22.7	22.2	21.5	22.1
     5820    	22.7	22.2	21.5	22.3
     5880    	22.4	22.2	21.5	22.1
     5940    	22.1	22.5	21.5	22.3
     6000    	22.4	22.2	21.5	22.3
     6060    	22.4	22.2	21.2	22.1
     6120    	22.4	22.2	21.5	22.3
     6180    	22.4	22.2	21.5	22.3
     6240    	22.7	22.2	21.5	22.6
     6300    	22.4	22.2	21.5	22.3
     6360    	22.4	22.5	21.5	22.3
     6420    	22.4	22.2	21.5	22.1
     6480    	22.4	22.2	21.5	22.3
     6540    	22.4	22.5	21.5	22.6
     6600    	22.4	22.2	21.5	22.3
     6660    	22.7	22.2	21.5	22.1
     6720    	22.4	22.2	21.5	22.1
     6780    	22.7	22.2	21.5	22.3
     6840    	22.4	22.2	21.5	22.3
     6900    	22.4	22.2	21.5	22.3
     6960    	22.4	22.2	21.5	22.3
     7020    	22.4	22.5	21.8	22.1
     7080    	22.7	22.2	21.8	22.1
     7140    	22.4	22.2	21.8	22.3
     7200    	22.4	22.2	21.5	22.6
     7260    	22.4	22.2	21.8	22.3
     7320    	22.4	22.5	21.5	22.3
     7380    	22.4	22.2	21.5	22.3
     7440    	22.4	22.2	21.8	22.6
     7500    	22.4	22.2	21.5	22.6
     7560    	22.4	22.2	21.5	22.6
     7620    	22.7	22.2	21.5	22.3
     7680    	22.4	22.2	21.5	22.6
     7740    	22.4	22.2	21.2	22.6
     7800    	22.4	22.5	21.5	22.6
     7860    	22.4	22.5	21.8	22.6
     7920    	22.4	22.2	21.8	22.3
     7980    	22.4	22.2	21.5	22.6
     8040    	22.7	21.9	21.5	22.3
     8100    	22.4	22.2	21.5	22.3
     8160    	22.4	22.2	21.8	22.6
     8220    	22.4	22.2	21.5	22.3
     8280    	22.4	22.2	21.8	22.1
     8340    	22.4	22.2	21.5	22.3
     8400    	22.4	22.2	21.5	22.3
     8460    	22.4	22.2	21.8	22.3
     8520    	22.4	22.2	21.5	22.1
     8580    	22.4	22.2	21.5	22.3
     8640    	22.4	22.2	21.8	22.3
     8700    	22.4	22.2	21.8	22.3
     8760    	22.7	22.2	21.5	22.3
     8820    	22.7	22.2	21.8	22.3
     8880    	22.4	22.2	21.8	22.3
     8940    	22.4	22.2	21.8	22.3
     9000    	22.4	21.9	21.5	22.3
     9060    	22.4	22.2	21.5	22.3
     9120    	22.4	22.2	21.8	22.6
     9180    	22.7	22.2	21.5	22.3
     9240    	22.7	22.5	21.8	22.3
     9300    	22.4	22.2	21.5	22.3
     9360    	22.4	22.5	21.8	22.6
     9420    	22.4	22.2	21.5	22.6
     9480    	22.4	22.2	21.5	22.3
     9540    	22.7	22.2	21.5	22.6
     9600    	22.4	22.2	21.5	22.3
     9660    	22.4	22.5	21.5	22.3
     9720    	22.4	22.2	21.8	22.6
     9780    	22.1	22.5	21.5	22.6
     9840    	22.7	22.2	21.5	22.3
     9900    	22.4	22.2	21.5	22.6
     9960    	22.4	22.2	21.5	22.3
    10020    	22.4	22.2	21.5	22.6
    10080    	22.4	22.2	21.8	22.3
    10140    	22.4	22.2	21.5	22.3
    10200    	22.4	22.2	21.8	22.6
    10260    	22.4	22.2	21.5	22.6
    10320    	22.4	22.2	21.5	22.6
    10380    	22.4	22.2	21.8	22.3
    10440    	22.1	22.2	21.5	22.3
    10500    	22.4	22.2	21.5	22.3
    10560    	22.4	22.2	21.8	22.3
    10620    	22.7	22.2	21.8	22.6
    10680    	22.4	22.2	21.8	22.3
    10740    	22.4	22.2	21.5	22.3
    10800    	22.1	22.2	21.8	22.1
    10860    	22.4	22.2	21.5	22.3
    10920    	22.4	22.2	21.5	22.3
    10980    	22.4	22.2	21.8	22.6
    11040    	22.4	22.2	21.5	22.6
    11100    	22.4	22.2	21.5	22.3
    11160    	22.7	22.2	21.5	22.6
    11220    	22.4	22.2	21.8	22.6
    11280    	22.1	22.2	21.5	22.6
    11340    	22.4	22.2	21.5	22.6
    11400    	22.4	22.2	21.5	22.6
    11460    	22.4	22.2	21.5	22.6
    11520    	22.4	22.5	21.8	22.6
    11580    	22.7	22.2	21.5	22.6
    11640    	22.4	22.2	21.5	22.3
    11700    	22.4	22.5	21.8	22.3
    11760    	22.4	22.2	21.5	22.3
    11820    	22.4	22.2	21.8	22.6
    11880    	22.4	22.2	21.8	22.3
    11940    	22.7	22.2	21.8	22.3
    12000    	22.4	22.5	21.5	22.3
    12060    	22.4	22.2	21.5	22.3
    12120    	22.4	22.2	21.5	22.3
    12180    	22.4	22.2	21.8	22.3
    12240    	22.4	21.9	21.5	22.3
    12300    	22.4	22.2	21.5	22.6
    12360    	22.4	22.2	21.5	22.3
    12420    	22.4	21.9	21.5	22.1
    12480    	22.4	22.2	21.5	22.3
    12540    	22.4	22.2	21.5	22.1
    12600    	22.4	22.2	21.5	22.1
    12660    	22.4	22.2	21.5	22.3
    12720    	22.4	22.2	21.5	22.3
    12780    	22.4	22.2	21.5	22.6
    12840    	22.4	22.2	21.8	22.3
    12900    	22.4	22.5	21.5	22.6
    12960    	22.4	22.2	21.5	22.6
    13020    	22.4	22.2	21.5	22.6
    13080    	22.7	22.2	21.5	22.3
    13140    	22.4	22.5	21.5	22.6
    13200    	22.4	22.2	21.5	22.6
    13260    	22.1	22.2	21.5	22.6
    13320    	22.7	22.5	21.5	22.6
    13380    	22.4	22.2	21.8	22.6
    13440    	22.4	22.2	21.5	22.6
    13500    	22.4	22.2	21.5	22.3
    13560    	22.4	22.2	21.5	22.6
    13620    	22.4	22.2	21.8	22.6
    13680    	22.4	22.2	21.5	22.3
    13740    	22.4	22.2	21.5	22.3
    13800    	22.4	22.2	21.8	22.1
    13860    	22.1	22.2	21.8	22.1
    13920    	22.4	22.2	21.8	21.8
    13980    	22.4	22.2	21.5	21.8
    14040    	22.1	22.2	21.5	21.8
    14100    	22.4	22.2	21.8	21.8
    14160    	22.1	22.2	21.8	21.5
    14220    	22.4	22.2	21.2	21.5
    14280    	22.4	22.2	21.5	21.5
    14340    	22.1	22.2	21.8	21.2
    14400    	22.4	22.2	21.5	21.2
    14460    	22.1	21.9	21.8	21.2
    14520    	22.1	22.2	21.5	20.9
    14580    	22.4	22.2	21.5	20.9
    14640    	22.1	21.9	21.5	21.2
    14700    	22.1	22.2	21.8	21.2
    14760    	22.1	22.2	21.5	21.2
    14820    	22.1	21.9	21.5	20.9
    14880    	22.4	22.2	21.5	21.2
    14940    	22.1	22.2	21.5	20.9
    15000    	22.1	21.9	21.5	21.2
    15060    	22.1	21.9	21.8	20.9
    15120    	22.4	22.2	21.5	20.9
    15180    	22.4	22.2	21.5	20.9
    15240    	22.1	22.2	21.8	20.9
    15300    	22.4	22.2	21.5	20.9
    15360    	22.1	21.9	21.5	20.9
    15420    	22.4	22.2	21.5	21.2
    15480    	22.4	22.2	21.5	21.2
    15540    	22.1	22.2	21.5	20.9
    15600    	22.4	21.9	21.8	20.9
    15660    	22.1	22.2	21.5	21.2
    15720    	22.4	22.2	21.5	20.9
    15780    	22.4	21.9	21.5	20.9
    15840    	22.4	22.2	21.8	21.2
    15900    	22.1	22.2	21.5	21.2
    15960    	22.4	22.2	21.5	21.5
    16020    	22.1	21.9	21.5	21.5
    16080    	22.1	22.2	21.5	21.2
    16140    	22.1	22.2	21.8	21.5
    16200    	22.4	22.2	21.8	20.9
    16260    	22.4	22.2	21.5	21.2
    16320    	22.4	22.2	21.8	21.2
    16380    	22.4	21.9	21.5	21.5
    16440    	22.4	22.2	21.5	21.5
    16500    	22.4	22.2	21.5	21.5
    16560    	22.4	22.2	21.8	21.5
    16620    	22.4	22.5	21.5	21.2
    16680    	22.4	21.9	21.5	21.5
    16740    	22.4	22.2	21.8	21.5
    16800    	22.4	22.2	21.5	21.5
    16860    	22.4	21.9	21.5	21.5
    16920    	22.4	22.2	21.5	21.5
    16980    	22.4	21.9	21.5	21.8
    17040    	22.4	22.2	21.8	21.5
    17100    	22.4	22.2	21.8	21.8
    17160    	22.4	22.2	21.5	21.5
    17220    	22.4	22.2	21.5	21.5
    17280    	22.4	22.2	21.5	21.8
    17340    	22.4	22.2	21.5	22.1
    17400    	22.4	22.2	21.8	21.8
    17460    	22.1	22.2	21.5	22.1
    17520    	22.4	22.2	21.8	21.8
    17580    	22.4	22.2	21.8	21.8
    17640    	22.1	22.2	21.8	22.1
    17700    	22.7	21.9	21.5	22.1
    17760    	22.4	22.2	21.5	21.8
    17820    	22.4	22.2	21.5	22.1
    17880    	22.4	22.2	21.5	22.1
    17940    	22.1	22.2	21.5	22.1
    18000    	22.4	21.9	21.5	22.3
    18060    	22.4	22.2	21.5	22.3
    18120    	22.4	21.9	21.8	22.6
    18180    	22.4	22.2	21.5	22.3
    18240    	22.4	21.9	21.5	22.6
    18300    	22.1	22.2	21.5	22.3
