---------------------------------------------------
  Seconds  	 Bits to EIO (12) 	 CIO (13) 	 FIO (15)
 25247302.226000  	    7a	8	2  
 25247303.606000  	    50	0	0  
 25248306.126000  	    b9	0	2  
 25248307.504000  	    10	0	0  
 25254308.809000  	    7a	8	2  
 25254310.072000  	    50	0	0  
 25255312.330000  	    ba	0	2  
 25255313.623000  	    10	0	0  
 25255365.079000  	    7a	8	2  
 25255366.478000  	    50	0	0  
 25256368.827000  	    8a	3	2  
 25256370.116000  	    8a	2	2  
 25256371.401000  	    0	0	0  
 25259372.762000  	    7a	8	2  
 25259374.064000  	    50	0	0  
 25260376.462000  	    b9	0	2  
 25260377.822000  	    10	0	0  
 25266379.342000  	    7a	8	2  
 25266380.862000  	    50	0	0  
 25267383.475000  	    ba	0	2  
 25267384.769000  	    10	0	0  
 25267436.139000  	    7a	8	2  
 25267437.402000  	    50	0	0  
 25268439.676000  	    8a	3	2  
 25268440.921000  	    8a	2	2  
 25268442.197000  	    0	0	0  
 25271443.578000  	    7a	8	2  
 25271444.892000  	    50	0	0  
 25272447.315000  	    b9	0	2  
 25272448.544000  	    10	0	0  
 25278449.969000  	    7a	8	2  
 25278451.230000  	    50	0	0  
 25279453.805000  	    ba	0	2  
 25279455.069000  	    10	0	0  
 25279506.513000  	    7a	8	2  
 25279507.827000  	    50	0	0  
 25280510.668000  	    8a	3	2  
 25280511.957000  	    8a	2	2  
 25280513.295000  	    0	0	0  
 25283514.636000  	    7a	8	2  
 25283515.910000  	    50	0	0  
 25284518.290000  	    b9	0	2  
 25284519.558000  	    10	0	0  
 25290520.918000  	    7a	8	2  
 25290522.226000  	    50	0	0  
 25291524.562000  	    ba	0	2  
 25291525.806000  	    10	0	0  
 25291577.183000  	    7a	8	2  
 25291578.423000  	    50	0	0  
 25292580.803000  	    8a	3	2  
 25292582.074000  	    8a	2	2  
 25292583.296000  	    0	0	0  
 25295584.627000  	    7a	8	2  
 25295585.902000  	    50	0	0  
 25296588.118000  	    b9	0	2  
 25296589.300000  	    10	0	0  
 25302590.590000  	    7a	8	2  
 25302591.802000  	    50	0	0  
 25303594.177000  	    ba	0	2  
 25303595.443000  	    10	0	0  
 25303646.822000  	    7a	8	2  
 25303648.110000  	    50	0	0  
 25304650.541000  	    8a	3	2  
 25304651.868000  	    8a	2	2  
 25304653.130000  	    0	0	0  
 25307654.465000  	    7a	8	2  
 25307655.728000  	    50	0	0  
 25308658.197000  	    b9	0	2  
 25308659.459000  	    10	0	0  
 25314660.736000  	    7a	8	2  
 25314662.111000  	    50	0	0  
 25315664.427000  	    ba	0	2  
 25315665.698000  	    10	0	0  
 25315717.081000  	    7a	8	2  
 25315718.390000  	    50	0	0  
 25316721.000000  	    8a	3	2  
 25316722.247000  	    8a	2	2  
 25316723.502000  	    0	0	0  
 25319724.840000  	    7a	8	2  
 25319726.155000  	    50	0	0  
 25320728.633000  	    b9	0	2  
 25320729.868000  	    10	0	0  
 25326731.217000  	    7a	8	2  
 25326732.437000  	    50	0	0  
 25327735.044000  	    ba	0	2  
 25327736.268000  	    10	0	0  
 25327787.725000  	    7a	8	2  
 25327788.973000  	    50	0	0  
 25328791.408000  	    8a	3	2  
 25328792.723000  	    8a	2	2  
 25328794.132000  	    0	0	0  
 25331795.536000  	    7a	8	2  
 25331796.774000  	    50	0	0  
 25332799.104000  	    b9	0	2  
 25332800.345000  	    10	0	0  
 25338801.691000  	    7a	8	2  
 25338802.970000  	    50	0	0  
 25339805.435000  	    ba	0	2  
 25339806.616000  	    10	0	0  
 25339857.977000  	    7a	8	2  
 25339859.273000  	    50	0	0  
 25340861.595000  	    8a	3	2  
 25340862.844000  	    8a	2	2  
 25340864.143000  	    0	0	0  
 25343865.506000  	    7a	8	2  
 25343866.732000  	    50	0	0  
 25344869.167000  	    b9	0	2  
 25344870.470000  	    10	0	0  
 25350871.852000  	    7a	8	2  
 25350873.134000  	    50	0	0  
 25351875.434000  	    ba	0	2  
 25351876.627000  	    10	0	0  
 25351928.113000  	    7a	8	2  
 25351929.456000  	    50	0	0  
 25352931.825000  	    8a	3	2  
 25352933.030000  	    8a	2	2  
 25352934.310000  	    0	0	0  
 25355935.710000  	    7a	8	2  
 25355936.994000  	    50	0	0  
 25356939.529000  	    b9	0	2  
 25356940.928000  	    10	0	0  
 25362942.269000  	    7a	8	2  
 25362943.467000  	    50	0	0  
 25363945.546000  	    ba	0	2  
 25363946.741000  	    10	0	0  
 25363998.005000  	    7a	8	2  
 25363999.262000  	    50	0	0  
 25365001.436000  	    8a	3	2  
 25365002.658000  	    8a	2	2  
 25365003.869000  	    0	0	0  
 25368005.144000  	    7a	8	2  
 25368006.384000  	    50	0	0  
 25369008.698000  	    b9	0	2  
 25369009.931000  	    10	0	0  
 25375011.257000  	    7a	8	2  
 25375012.682000  	    50	0	0  
 25376015.047000  	    ba	0	2  
 25376016.283000  	    10	0	0  
 25376067.676000  	    7a	8	2  
 25376069.011000  	    50	0	0  
 25377071.416000  	    8a	3	2  
 25377072.641000  	    8a	2	2  
 25377073.943000  	    0	0	0  
 25380075.282000  	    7a	8	2  
 25380076.491000  	    50	0	0  
 25381078.848000  	    b9	0	2  
 25381080.067000  	    10	0	0  
 25387081.510000  	    7a	8	2  
 25387082.757000  	    50	0	0  
 25388084.619000  	    ba	0	2  
 25388085.780000  	    10	0	0  
 25388137.049000  	    7a	8	2  
 25388138.226000  	    50	0	0  
 25389140.556000  	    8a	3	2  
 25389141.897000  	    8a	2	2  
 25389143.220000  	    0	0	0  
 25392144.592000  	    7a	8	2  
 25392145.968000  	    50	0	0  
 25393148.263000  	    b9	0	2  
 25393149.404000  	    10	0	0  
 25399150.635000  	    7a	8	2  
 25399151.857000  	    50	0	0  
 25400154.218000  	    ba	0	2  
 25400155.510000  	    10	0	0  
 25400206.990000  	    7a	8	2  
 25400208.326000  	    50	0	0  
 25401210.664000  	    8a	3	2  
 25401211.943000  	    8a	2	2  
 25401213.224000  	    0	0	0  
 25404214.605000  	    7a	8	2  
 25404215.899000  	    50	0	0  
 25405218.252000  	    b9	0	2  
 25405219.526000  	    10	0	0  
 25411220.872000  	    7a	8	2  
 25411222.194000  	    50	0	0  
 25412224.674000  	    ba	0	2  
 25412225.866000  	    10	0	0  
 25412277.216000  	    7a	8	2  
 25412278.502000  	    50	0	0  
 25413280.827000  	    8a	3	2  
 25413282.109000  	    8a	2	2  
 25413283.376000  	    0	0	0  
 25416284.683000  	    7a	8	2  
 25416285.915000  	    50	0	0  
 25417288.329000  	    b9	0	2  
 25417289.508000  	    10	0	0  
 25423290.840000  	    7a	8	2  
 25423292.119000  	    50	0	0  
 25424294.681000  	    ba	0	2  
 25424295.876000  	    10	0	0  
 25424347.261000  	    7a	8	2  
 25424348.634000  	    50	0	0  
 25425351.060000  	    8a	3	2  
 25425352.337000  	    8a	2	2  
 25425353.609000  	    0	0	0  
 25428354.951000  	    7a	8	2  
 25428356.273000  	    50	0	0  
 25429358.566000  	    b9	0	2  
 25429359.778000  	    10	0	0  
 25435361.041000  	    7a	8	2  
 25435362.395000  	    50	0	0  
 25436364.785000  	    ba	0	2  
 25436366.098000  	    10	0	0  
 25436417.577000  	    7a	8	2  
 25436418.921000  	    50	0	0  
 25437421.554000  	    8a	3	2  
 25437422.752000  	    8a	2	2  
 25437423.953000  	    0	0	0  
 25440425.310000  	    7a	8	2  
 25440426.604000  	    50	0	0  
 25441429.012000  	    b9	0	2  
 25441430.377000  	    10	0	0  
 25447431.692000  	    7a	8	2  
 25447432.956000  	    50	0	0  
 25448434.929000  	    ba	0	2  
 25448436.106000  	    10	0	0  
 25448487.403000  	    7a	8	2  
 25448488.661000  	    50	0	0  
 25449491.046000  	    8a	3	2  
 25449492.376000  	    8a	2	2  
 25449493.748000  	    0	0	0  
 25452495.189000  	    7a	8	2  
 25452496.445000  	    50	0	0  
 25453498.921000  	    b9	0	2  
 25453500.201000  	    10	0	0  
 25459501.658000  	    7a	8	2  
 25459503.004000  	    50	0	0  
 25460505.449000  	    ba	0	2  
 25460506.708000  	    10	0	0  
 25460558.123000  	    7a	8	2  
 25460559.453000  	    50	0	0  
 25461562.141000  	    8a	3	2  
 25461563.387000  	    8a	2	2  
 25461564.634000  	    0	0	0  
 25464565.917000  	    7a	8	2  
 25464567.176000  	    50	0	0  
 25465569.541000  	    b9	0	2  
 25465570.877000  	    10	0	0  
 25471572.345000  	    7a	8	2  
 25471573.629000  	    50	0	0  
 25472576.107000  	    ba	0	2  
 25472577.480000  	    10	0	0  
 25472628.960000  	    7a	8	2  
 25472630.307000  	    50	0	0  
 25473632.780000  	    8a	3	2  
 25473634.160000  	    8a	2	2  
 25473635.524000  	    0	0	0  
 25476636.958000  	    7a	8	2  
 25476638.204000  	    50	0	0  
 25477640.574000  	    b9	0	2  
 25477641.954000  	    10	0	0  
 25483643.387000  	    7a	8	2  
 25483644.623000  	    50	0	0  
 25484646.478000  	    ba	0	2  
 25484647.626000  	    10	0	0  
 25484698.845000  	    7a	8	2  
 25484700.085000  	    50	0	0  
 25485702.648000  	    8a	3	2  
 25485703.929000  	    8a	2	2  
 25485705.236000  	    0	0	0  
 25488706.608000  	    7a	8	2  
 25488707.832000  	    50	0	0  
 25489710.218000  	    b9	0	2  
 25489711.425000  	    10	0	0  
 25495712.758000  	    7a	8	2  
 25495713.925000  	    50	0	0  
 25496716.304000  	    ba	0	2  
 25496717.534000  	    10	0	0  
 25496768.906000  	    7a	8	2  
 25496770.220000  	    50	0	0  
 25497772.492000  	    8a	3	2  
 25497773.737000  	    8a	2	2  
 25497774.991000  	    0	0	0  
 25500776.359000  	    7a	8	2  
 25500777.643000  	    50	0	0  
 25501779.923000  	    b9	0	2  
 25501781.218000  	    10	0	0  
 25507782.551000  	    7a	8	2  
 25507783.760000  	    50	0	0  
 25508786.014000  	    ba	0	2  
 25508787.251000  	    10	0	0  
 25508838.597000  	    7a	8	2  
 25508839.947000  	    50	0	0  
 25509842.324000  	    8a	3	2  
 25509843.664000  	    8a	2	2  
 25509845.007000  	    0	0	0  
 25512846.387000  	    7a	8	2  
 25512847.636000  	    50	0	0  
 25513850.136000  	    b9	0	2  
 25513851.342000  	    10	0	0  
 25519852.647000  	    7a	8	2  
 25519854.061000  	    50	0	0  
 25520856.853000  	    ba	0	2  
 25520858.093000  	    10	0	0  
 25520909.426000  	    7a	8	2  
 25520910.770000  	    50	0	0  
 25521913.257000  	    8a	3	2  
 25521914.502000  	    8a	2	2  
 25521915.800000  	    0	0	0  
 25524917.129000  	    7a	8	2  
 25524918.420000  	    50	0	0  
 25525920.814000  	    b9	0	2  
 25525922.142000  	    10	0	0  
 25531923.567000  	    7a	8	2  
 25531924.833000  	    50	0	0  
 25532927.104000  	    ba	0	2  
 25532928.295000  	    10	0	0  
 25532979.637000  	    7a	8	2  
 25532980.901000  	    50	0	0  
 25533983.124000  	    8a	3	2  
 25533984.339000  	    8a	2	2  
 25533985.587000  	    0	0	0  
 25536986.850000  	    7a	8	2  
 25536988.074000  	    50	0	0  
 25537990.256000  	    b9	0	2  
 25537991.551000  	    10	0	0  
 25543992.930000  	    7a	8	2  
 25543994.204000  	    50	0	0  
 25544996.543000  	    ba	0	2  
 25544997.746000  	    10	0	0  
 25545049.016000  	    7a	8	2  
 25545050.321000  	    50	0	0  
 25546052.781000  	    8a	3	2  
 25546054.116000  	    8a	2	2  
 25546055.429000  	    0	0	0  
 25549056.799000  	    7a	8	2  
 25549058.087000  	    50	0	0  
 25550060.327000  	    b9	0	2  
 25550061.589000  	    10	0	0  
 25556062.790000  	    7a	8	2  
 25556063.949000  	    50	0	0  
 25557066.379000  	    ba	0	2  
 25557067.654000  	    10	0	0  
 25557119.123000  	    7a	8	2  
 25557120.473000  	    50	0	0  
 25558122.881000  	    8a	3	2  
 25558124.059000  	    8a	2	2  
 25558125.283000  	    0	0	0  
 25561126.596000  	    7a	8	2  
 25561127.856000  	    50	0	0  
 25562130.250000  	    b9	0	2  
 25562131.546000  	    10	0	0  
 25568132.823000  	    7a	8	2  
 25568134.143000  	    50	0	0  
 25569136.450000  	    ba	0	2  
 25569137.722000  	    10	0	0  
 25569189.131000  	    7a	8	2  
 25569190.474000  	    50	0	0  
 25570192.299000  	    8a	3	2  
 25570193.461000  	    8a	2	2  
 25570194.621000  	    0	0	0  
 25573195.865000  	    7a	8	2  
 25573197.126000  	    50	0	0  
 25574199.714000  	    b9	0	2  
 25574200.905000  	    10	0	0  
 25580202.212000  	    7a	8	2  
 25580203.372000  	    50	0	0  
 25581205.569000  	    ba	0	2  
 25581206.863000  	    10	0	0  
 25581258.280000  	    7a	8	2  
 25581259.576000  	    50	0	0  
 25582261.940000  	    8a	3	2  
 25582263.318000  	    8a	2	2  
 25582264.684000  	    0	0	0  
 25585266.084000  	    7a	8	2  
 25585267.283000  	    50	0	0  
 25586269.573000  	    b9	0	2  
 25586270.895000  	    10	0	0  
 25592272.280000  	    7a	8	2  
 25592273.543000  	    50	0	0  
 25593276.262000  	    ba	0	2  
 25593277.491000  	    10	0	0  
 25593328.842000  	    7a	8	2  
 25593330.145000  	    50	0	0  
 25594332.613000  	    8a	3	2  
 25594333.964000  	    8a	2	2  
 25594335.354000  	    0	0	0  
 25597336.755000  	    7a	8	2  
 25597338.104000  	    50	0	0  
 25598340.593000  	    b9	0	2  
 25598341.829000  	    10	0	0  
 25604343.188000  	    7a	8	2  
 25604344.403000  	    50	0	0  
 25605346.950000  	    ba	0	2  
 25605348.207000  	    10	0	0  
 25605399.598000  	    7a	8	2  
 25605400.896000  	    50	0	0  
 25606403.216000  	    8a	3	2  
 25606404.478000  	    8a	2	2  
 25606405.735000  	    0	0	0  
 25609407.090000  	    7a	8	2  
 25609408.378000  	    50	0	0  
 25610411.015000  	    b9	0	2  
 25610412.278000  	    10	0	0  
 25616413.634000  	    7a	8	2  
 25616414.893000  	    50	0	0  
 25617417.225000  	    ba	0	2  
 25617418.464000  	    10	0	0  
 25617469.808000  	    7a	8	2  
 25617471.094000  	    50	0	0  
 25618473.744000  	    8a	3	2  
 25618474.965000  	    8a	2	2  
 25618476.225000  	    0	0	0  
 25621477.530000  	    7a	8	2  
 25621478.807000  	    50	0	0  
 25622481.324000  	    b9	0	2  
 25622482.727000  	    10	0	0  
 25628484.126000  	    7a	8	2  
 25628485.426000  	    50	0	0  
 25629487.707000  	    ba	0	2  
 25629488.979000  	    10	0	0  
 25629540.346000  	    7a	8	2  
 25629541.613000  	    50	0	0  
 25630543.926000  	    8a	3	2  
 25630545.210000  	    8a	2	2  
 25630546.513000  	    0	0	0  
 25633547.802000  	    7a	8	2  
 25633549.022000  	    50	0	0  
 25634551.484000  	    b9	0	2  
 25634552.756000  	    10	0	0  
 25640554.144000  	    7a	8	2  
 25640555.440000  	    50	0	0  
 25641557.800000  	    ba	0	2  
 25641558.998000  	    10	0	0  
 25641610.318000  	    7a	8	2  
 25641611.657000  	    50	0	0  
 25642614.113000  	    8a	3	2  
 25642615.467000  	    8a	2	2  
 25642616.810000  	    0	0	0  
 25645618.202000  	    7a	8	2  
 25645619.472000  	    50	0	0  
 25646621.150000  	    b9	0	2  
 25646622.296000  	    10	0	0  
 25652623.630000  	    7a	8	2  
 25652624.909000  	    50	0	0  
 25654627.123000  	    ba	0	2  
 25654628.413000  	    10	0	0  
 25654679.809000  	    7a	8	2  
 25654681.084000  	    50	0	0  
 25655683.344000  	    8a	3	2  
 25655684.676000  	    8a	2	2  
 25655685.956000  	    0	0	0  
 25658687.279000  	    7a	8	2  
 25658688.511000  	    50	0	0  
 25659690.949000  	    b9	0	2  
 25659692.207000  	    10	0	0  
 25665693.570000  	    7a	8	2  
 25665694.848000  	    50	0	0  
 25666697.148000  	    ba	0	2  
 25666698.324000  	    10	0	0  
 25666749.632000  	    7a	8	2  
 25666750.936000  	    50	0	0  
 25667753.288000  	    8a	3	2  
 25667754.563000  	    8a	2	2  
 25667755.841000  	    0	0	0  
 25670757.198000  	    7a	8	2  
 25670758.503000  	    50	0	0  
 25671761.008000  	    b9	0	2  
 25671762.296000  	    10	0	0  
 25677763.635000  	    7a	8	2  
 25677764.804000  	    50	0	0  
 25678767.100000  	    ba	0	2  
 25678768.403000  	    10	0	0  
 25678819.770000  	    7a	8	2  
 25678821.055000  	    50	0	0  
 25679823.456000  	    8a	3	2  
 25679824.850000  	    8a	2	2  
 25679826.220000  	    0	0	0  
 25682827.681000  	    7a	8	2  
 25682828.914000  	    50	0	0  
 25683831.400000  	    b9	0	2  
 25683832.637000  	    10	0	0  
 25689833.935000  	    7a	8	2  
 25689835.157000  	    50	0	0  
 25690837.305000  	    ba	0	2  
 25690838.464000  	    10	0	0  
 25690889.748000  	    7a	8	2  
 25690890.979000  	    50	0	0  
 25691893.338000  	    8a	3	2  
 25691894.587000  	    8a	2	2  
 25691895.860000  	    0	0	0  
 25694897.193000  	    7a	8	2  
 25694898.462000  	    50	0	0  
 25695900.756000  	    b9	0	2  
 25695901.961000  	    10	0	0  
 25701903.337000  	    7a	8	2  
 25701904.598000  	    50	0	0  
 25702906.832000  	    ba	0	2  
 25702907.990000  	    10	0	0  
 25702959.304000  	    7a	8	2  
 25702960.645000  	    50	0	0  
 25703963.015000  	    8a	3	2  
 25703964.278000  	    8a	2	2  
 25703965.577000  	    0	0	0  
 25706966.897000  	    7a	8	2  
 25706968.135000  	    50	0	0  
 25707970.415000  	    b9	0	2  
 25707971.629000  	    10	0	0  
 25713972.865000  	    7a	8	2  
 25713974.158000  	    50	0	0  
 25714976.566000  	    ba	0	2  
 25714977.827000  	    10	0	0  
 25715029.242000  	    7a	8	2  
 25715030.579000  	    50	0	0  
 25716032.904000  	    8a	3	2  
 25716034.180000  	    8a	2	2  
 25716035.450000  	    0	0	0  
 25719036.776000  	    7a	8	2  
 25719038.060000  	    50	0	0  
 25720039.707000  	    b9	0	2  
 25720040.849000  	    10	0	0  
 25726042.100000  	    7a	8	2  
 25726043.384000  	    50	0	0  
 25727045.571000  	    ba	0	2  
 25727046.746000  	    10	0	0  
 25727098.012000  	    7a	8	2  
 25727099.215000  	    50	0	0  
 25728101.405000  	    8a	3	2  
 25728102.610000  	    8a	2	2  
 25728103.818000  	    0	0	0  
 25731105.088000  	    7a	8	2  
 25731106.316000  	    50	0	0  
 25732107.991000  	    b9	0	2  
 25732109.125000  	    10	0	0  
 25738110.386000  	    7a	8	2  
 25738111.613000  	    50	0	0  
 25739113.878000  	    ba	0	2  
 25739115.084000  	    10	0	0  
 25739166.451000  	    7a	8	2  
 25739167.768000  	    50	0	0  
 25740170.306000  	    8a	3	2  
 25740171.620000  	    8a	2	2  
 25740172.902000  	    0	0	0  
 25743174.248000  	    7a	8	2  
 25743175.477000  	    50	0	0  
 25744177.819000  	    b9	0	2  
 25744179.051000  	    10	0	0  
 25750180.393000  	    7a	8	2  
 25750181.611000  	    50	0	0  
 25751184.268000  	    ba	0	2  
 25751185.510000  	    10	0	0  
 25751236.880000  	    7a	8	2  
 25751238.171000  	    50	0	0  
 25752240.303000  	    8a	3	2  
 25752241.487000  	    8a	2	2  
 25752242.638000  	    0	0	0  
 25755243.854000  	    7a	8	2  
 25755245.003000  	    50	0	0  
 25756247.408000  	    b9	0	2  
 25756248.697000  	    10	0	0  
 25762250.132000  	    7a	8	2  
 25762251.362000  	    50	0	0  
 25763253.186000  	    ba	0	2  
 25763254.359000  	    10	0	0  
 25763305.733000  	    7a	8	2  
 25763307.063000  	    50	0	0  
 25764309.644000  	    8a	3	2  
 25764310.890000  	    8a	2	2  
 25764312.256000  	    0	0	0  
 25767313.686000  	    7a	8	2  
 25767314.925000  	    50	0	0  
 25768317.366000  	    b9	0	2  
 25768318.633000  	    10	0	0  
 25774319.964000  	    7a	8	2  
 25774321.231000  	    50	0	0  
 25775323.811000  	    ba	0	2  
 25775325.032000  	    10	0	0  
 25775376.436000  	    7a	8	2  
 25775377.740000  	    50	0	0  
 25776380.103000  	    8a	3	2  
 25776381.387000  	    8a	2	2  
 25776382.653000  	    0	0	0  
 25779384.001000  	    7a	8	2  
 25779385.296000  	    50	0	0  
 25780387.699000  	    b9	0	2  
 25780388.961000  	    10	0	0  
 25786390.286000  	    7a	8	2  
 25786391.519000  	    50	0	0  
 25787394.131000  	    ba	0	2  
 25787395.342000  	    10	0	0  
 25787446.731000  	    7a	8	2  
 25787448.015000  	    50	0	0  
 25788450.683000  	    8a	3	2  
 25788451.924000  	    8a	2	2  
 25788453.179000  	    0	0	0  
 25791454.494000  	    7a	8	2  
 25791455.720000  	    50	0	0  
 25792458.081000  	    b9	0	2  
 25792459.348000  	    10	0	0  
 25798460.695000  	    7a	8	2  
 25798461.985000  	    50	0	0  
 25799464.270000  	    ba	0	2  
 25799465.460000  	    10	0	0  
 25799516.819000  	    7a	8	2  
 25799518.083000  	    50	0	0  
 25800520.413000  	    8a	3	2  
 25800521.691000  	    8a	2	2  
 25800522.952000  	    0	0	0  
 25803524.350000  	    7a	8	2  
 25803525.634000  	    50	0	0  
 25804527.980000  	    b9	0	2  
 25804529.242000  	    10	0	0  
 25810530.585000  	    7a	8	2  
 25810531.888000  	    50	0	0  
 25811534.425000  	    ba	0	2  
 25811535.662000  	    10	0	0  
 25811587.029000  	    7a	8	2  
 25811588.317000  	    50	0	0  
 25812590.646000  	    8a	3	2  
 25812591.832000  	    8a	2	2  
 25812593.070000  	    0	0	0  
 25815594.420000  	    7a	8	2  
 25815595.783000  	    50	0	0  
 25816598.157000  	    b9	0	2  
 25816599.494000  	    10	0	0  
 25822600.892000  	    7a	8	2  
 25822602.228000  	    50	0	0  
 25823604.486000  	    ba	0	2  
 25823605.731000  	    10	0	0  
 25823657.118000  	    7a	8	2  
 25823658.421000  	    50	0	0  
 25824660.899000  	    8a	3	2  
 25824662.163000  	    8a	2	2  
 25824663.433000  	    0	0	0  
 25827664.764000  	    7a	8	2  
 25827665.995000  	    50	0	0  
 25828668.390000  	    b9	0	2  
 25828669.637000  	    10	0	0  
 25834671.014000  	    7a	8	2  
 25834672.279000  	    50	0	0  
 25835674.594000  	    ba	0	2  
 25835675.863000  	    10	0	0  
 25835727.244000  	    7a	8	2  
 25835728.551000  	    50	0	0  
 25836731.084000  	    8a	3	2  
 25836732.324000  	    8a	2	2  
 25836733.592000  	    0	0	0  
 25839734.973000  	    7a	8	2  
 25839736.253000  	    50	0	0  
 25840738.523000  	    b9	0	2  
 25840739.734000  	    10	0	0  
 25844890.615000  	    ba	0	2  
 25844891.817000  	    10	0	0  
 26108257.282000  	    8a	3	2  
 26108258.521000  	    8a	2	2  
 26108259.782000  	    0	0	0  
 26114261.130000  	    7a	8	2  
 26114262.388000  	    50	0	0  
 26115264.871000  	    b9	0	2  
 26115266.204000  	    10	0	0  
 26124267.514000  	    7a	8	2  
 26124268.741000  	    50	0	0  
 26125271.686000  	    ba	0	2  
 26125272.961000  	    10	0	0  
 26125324.296000  	    7a	8	2  
 26125325.576000  	    50	0	0  
 26126327.900000  	    8a	3	2  
 26126329.195000  	    8a	2	2  
 26126330.472000  	    0	0	0  
 26132331.813000  	    7a	8	2  
 26132333.077000  	    50	0	0  
 26133335.258000  	    b9	0	2  
 26133336.433000  	    10	0	0  
 26142337.792000  	    7a	8	2  
 26142339.068000  	    50	0	0  
 26143341.417000  	    ba	0	2  
 26143342.680000  	    10	0	0  
 26143394.073000  	    7a	8	2  
 26143395.336000  	    50	0	0  
 26144397.677000  	    8a	3	2  
 26144399.012000  	    8a	2	2  
 26144400.334000  	    0	0	0  
 26150401.679000  	    7a	8	2  
 26150402.940000  	    50	0	0  
 26151405.404000  	    b9	0	2  
 26151406.686000  	    10	0	0  
 26160408.128000  	    7a	8	2  
 26160409.446000  	    50	0	0  
 26161411.900000  	    ba	0	2  
 26161413.246000  	    10	0	0  
 26161464.726000  	    7a	8	2  
 26161466.124000  	    50	0	0  
 26162468.565000  	    8a	3	2  
 26162469.867000  	    8a	2	2  
 26162471.105000  	    0	0	0  
 26168472.442000  	    7a	8	2  
 26168473.690000  	    50	0	0  
 26169476.142000  	    b9	0	2  
 26169477.420000  	    10	0	0  
 26178478.788000  	    7a	8	2  
 26178480.036000  	    50	0	0  
 26179482.444000  	    ba	0	2  
 26179483.644000  	    10	0	0  
 26179535.024000  	    7a	8	2  
 26179536.369000  	    50	0	0  
 26180538.757000  	    8a	3	2  
 26180540.045000  	    8a	2	2  
 26180541.304000  	    0	0	0  
 26186542.591000  	    7a	8	2  
 26186543.834000  	    50	0	0  
 26187546.174000  	    b9	0	2  
 26187547.441000  	    10	0	0  
 26196548.749000  	    7a	8	2  
 26196550.079000  	    50	0	0  
 26197552.162000  	    ba	0	2  
 26197553.316000  	    10	0	0  
 26197604.583000  	    7a	8	2  
 26197605.823000  	    50	0	0  
 26198608.179000  	    8a	3	2  
 26198609.426000  	    8a	2	2  
 26198610.665000  	    0	0	0  
 26204612.019000  	    7a	8	2  
 26204613.302000  	    50	0	0  
 26205615.704000  	    b9	0	2  
 26205616.948000  	    10	0	0  
 26214618.367000  	    7a	8	2  
 26214619.642000  	    50	0	0  
 26215622.187000  	    ba	0	2  
 26215623.417000  	    10	0	0  
 26215674.757000  	    7a	8	2  
 26215676.030000  	    50	0	0  
 26216678.443000  	    8a	3	2  
 26216679.726000  	    8a	2	2  
 26216681.018000  	    0	0	0  
 26222682.380000  	    7a	8	2  
 26222683.571000  	    50	0	0  
 26223275.258000  	    ba	0	2  
 26223276.436000  	    10	0	0  
 26224794.221000  	    8a	2	2  
 26224795.488000  	    0	0	0  
 27374253.909000  	    8a	3	2  
 27374255.125000  	    8a	2	2  
 27374256.323000  	    0	0	0  
 27380257.638000  	    7a	8	2  
 27380258.928000  	    50	0	0  
 27381261.125000  	    b9	0	2  
 27381262.294000  	    10	0	0  
 27390263.507000  	    7a	8	2  
 27390264.760000  	    50	0	0  
 27391267.316000  	    ba	0	2  
 27391268.503000  	    10	0	0  
 27391319.938000  	    7a	8	2  
 27391321.135000  	    50	0	0  
 27392323.415000  	    8a	3	2  
 27392324.638000  	    8a	2	2  
 27392325.867000  	    0	0	0  
 27398327.184000  	    7a	8	2  
 27398328.408000  	    50	0	0  
 27399329.969000  	    b9	0	2  
 27399331.092000  	    10	0	0  
 27408332.340000  	    7a	8	2  
 27408333.614000  	    50	0	0  
 27409336.010000  	    ba	0	2  
 27409337.230000  	    10	0	0  
 27409388.637000  	    7a	8	2  
 27409389.899000  	    50	0	0  
 27410392.290000  	    8a	3	2  
 27410393.565000  	    8a	2	2  
 27410394.825000  	    0	0	0  
 27416396.138000  	    7a	8	2  
 27416397.417000  	    50	0	0  
 27417399.716000  	    b9	0	2  
 27417400.976000  	    10	0	0  
 27426402.344000  	    7a	8	2  
 27426403.572000  	    50	0	0  
 27427406.115000  	    ba	0	2  
 27427407.349000  	    10	0	0  
 27427458.698000  	    7a	8	2  
 27427459.976000  	    50	0	0  
 27428462.286000  	    8a	3	2  
 27428463.546000  	    8a	2	2  
 27428464.832000  	    0	0	0  
 27434466.160000  	    7a	8	2  
 27434467.418000  	    50	0	0  
 27435469.986000  	    b9	0	2  
 27435471.398000  	    10	0	0  
 27444472.860000  	    7a	8	2  
 27444474.088000  	    50	0	0  
 27445476.353000  	    ba	0	2  
 27445477.603000  	    10	0	0  
 27445528.966000  	    7a	8	2  
 27445530.178000  	    50	0	0  
 27446532.320000  	    8a	3	2  
 27446533.481000  	    8a	2	2  
 27446534.756000  	    0	0	0  
 27452536.097000  	    7a	8	2  
 27452537.338000  	    50	0	0  
 27453539.625000  	    b9	0	2  
 27453540.888000  	    10	0	0  
 27462542.163000  	    7a	8	2  
 27462543.400000  	    50	0	0  
 27463545.712000  	    ba	0	2  
 27463546.967000  	    10	0	0  
 27463598.300000  	    7a	8	2  
 27463599.695000  	    50	0	0  
