---------------------------------------------------
  Seconds  	 Bits to EIO (12) 	 CIO (13) 	 FIO (15)
 157478.908000  	    10	0	0  
 157529.448000  	    7a	8	2  
 157530.036000  	    50	0	0  
 158531.615000  	    8a	b	2  
 158532.126000  	    8a	a	2  
 158532.630000  	    0	0	0  
 161533.141000  	    7a	8	2  
 161533.690000  	    50	0	0  
 162535.287000  	    b9	8	2  
 162535.765000  	    10	0	0  
 164536.201000  	    ba	4	2  
 164536.750000  	    0	0	0  
 164737.167000  	    7a	8	2  
 164737.645000  	    50	0	0  
 165739.272000  	    ba	8	2  
 165739.763000  	    10	0	0  
 165790.281000  	    7a	8	2  
 165790.812000  	    50	0	0  
 166792.540000  	    8a	b	2  
 166793.240000  	    8a	a	2  
 166793.774000  	    0	0	0  
 169794.272000  	    7a	8	2  
 169794.820000  	    50	0	0  
 170796.425000  	    b9	8	2  
 170796.954000  	    10	0	0  
 172797.379000  	    ba	4	2  
 172797.859000  	    0	0	0  
 172998.304000  	    7a	8	2  
 172998.868000  	    50	0	0  
 174000.261000  	    ba	8	2  
 174000.745000  	    10	0	0  
 174051.341000  	    7a	8	2  
 174051.896000  	    50	0	0  
 175053.493000  	    8a	b	2  
 175054.006000  	    8a	a	2  
 175054.576000  	    0	0	0  
 178055.066000  	    7a	8	2  
 178055.594000  	    50	0	0  
 179057.244000  	    b9	8	2  
 179057.732000  	    10	0	0  
 181058.327000  	    ba	4	2  
 181058.818000  	    0	0	0  
 181259.237000  	    7a	8	2  
 181259.695000  	    50	0	0  
 182261.129000  	    ba	8	2  
 182261.616000  	    10	0	0  
 182312.128000  	    7a	8	2  
 182312.670000  	    50	0	0  
 183314.227000  	    8a	b	2  
 183314.792000  	    8a	a	2  
 183315.331000  	    0	0	0  
 186315.793000  	    7a	8	2  
 186316.322000  	    50	0	0  
 187317.112000  	    b9	8	2  
 187317.550000  	    10	0	0  
 189317.964000  	    ba	4	2  
 189318.477000  	    0	0	0  
 189518.904000  	    7a	8	2  
 189519.448000  	    50	0	0  
 191520.595000  	    ba	8	2  
 191521.028000  	    10	0	0  
 191571.515000  	    7a	8	2  
 191572.030000  	    50	0	0  
 192573.304000  	    8a	b	2  
 192573.814000  	    8a	a	2  
 192574.319000  	    0	0	0  
 195574.796000  	    7a	8	2  
 195575.353000  	    50	0	0  
 196576.748000  	    b9	8	2  
 196577.278000  	    10	0	0  
 198577.793000  	    ba	4	2  
 198578.336000  	    0	0	0  
 198778.787000  	    7a	8	2  
 198779.280000  	    50	0	0  
 199780.722000  	    ba	8	2  
 199781.244000  	    10	0	0  
 199831.798000  	    7a	8	2  
 199832.354000  	    50	0	0  
 200834.100000  	    8a	b	2  
 200834.614000  	    8a	a	2  
 200835.109000  	    0	0	0  
 203835.600000  	    7a	8	2  
 203836.193000  	    50	0	0  
 204837.718000  	    b9	8	2  
 204838.194000  	    10	0	0  
 206838.597000  	    ba	4	2  
 206839.086000  	    0	0	0  
 207039.495000  	    7a	8	2  
 207040.011000  	    50	0	0  
 208041.405000  	    ba	8	2  
 208041.873000  	    10	0	0  
 208092.361000  	    7a	8	2  
 208092.899000  	    50	0	0  
 209094.452000  	    8a	b	2  
 209094.958000  	    8a	a	2  
 209095.460000  	    0	0	0  
 212095.958000  	    7a	8	2  
 212096.604000  	    50	0	0  
 213098.358000  	    b9	8	2  
 213098.848000  	    10	0	0  
 215099.309000  	    ba	4	2  
 215099.839000  	    0	0	0  
 215300.305000  	    7a	8	2  
 215300.835000  	    50	0	0  
 216302.311000  	    ba	8	2  
 216302.789000  	    10	0	0  
 216353.289000  	    7a	8	2  
 216353.863000  	    50	0	0  
 217355.528000  	    8a	b	2  
 217356.113000  	    8a	a	2  
 217356.566000  	    0	0	0  
 220356.950000  	    7a	8	2  
 220357.533000  	    50	0	0  
 221358.839000  	    b9	8	2  
 221359.302000  	    10	0	0  
 223359.737000  	    ba	4	2  
 223360.344000  	    0	0	0  
 223560.899000  	    7a	8	2  
 223561.557000  	    50	0	0  
 224563.094000  	    ba	8	2  
 224563.563000  	    10	0	0  
 224614.100000  	    7a	8	2  
 224614.656000  	    50	0	0  
 225616.178000  	    8a	b	2  
 225616.695000  	    8a	a	2  
 225617.232000  	    0	0	0  
 228617.738000  	    7a	8	2  
 228618.270000  	    50	0	0  
 229620.017000  	    b9	8	2  
 229620.525000  	    10	0	0  
 231621.000000  	    ba	4	2  
 231621.582000  	    0	0	0  
 231822.105000  	    7a	8	2  
 231822.638000  	    50	0	0  
 232824.139000  	    ba	8	2  
 232824.693000  	    10	0	0  
 232875.246000  	    7a	8	2  
 232875.782000  	    50	0	0  
 233877.256000  	    8a	b	2  
 233877.789000  	    8a	a	2  
 233878.330000  	    0	0	0  
 236878.824000  	    7a	8	2  
 236879.375000  	    50	0	0  
 237880.782000  	    b9	8	2  
 237881.391000  	    10	0	0  
 239881.831000  	    ba	4	2  
 239882.373000  	    0	0	0  
 240082.815000  	    7a	8	2  
 240083.295000  	    50	0	0  
 241084.886000  	    ba	8	2  
 241085.368000  	    10	0	0  
 241135.860000  	    7a	8	2  
 241136.377000  	    50	0	0  
 242137.846000  	    8a	b	2  
 242138.377000  	    8a	a	2  
 242138.883000  	    0	0	0  
 245139.369000  	    7a	8	2  
 245139.946000  	    50	0	0  
 246141.384000  	    b9	8	2  
 246141.907000  	    10	0	0  
 248142.393000  	    ba	4	2  
 248142.928000  	    0	0	0  
 248343.421000  	    7a	8	2  
 248343.987000  	    50	0	0  
 249345.396000  	    ba	8	2  
 249345.859000  	    10	0	0  
 249396.375000  	    7a	8	2  
 249396.939000  	    50	0	0  
 250398.436000  	    8a	b	2  
 250398.949000  	    8a	a	2  
 250399.437000  	    0	0	0  
 253399.862000  	    7a	8	2  
 253400.372000  	    50	0	0  
 254401.809000  	    b9	8	2  
 254402.300000  	    10	0	0  
 256402.749000  	    ba	4	2  
 256403.325000  	    0	0	0  
 256603.810000  	    7a	8	2  
 256604.320000  	    50	0	0  
 257605.871000  	    ba	8	2  
 257606.409000  	    10	0	0  
 257656.914000  	    7a	8	2  
 257657.440000  	    50	0	0  
 258658.974000  	    8a	b	2  
 258659.508000  	    8a	a	2  
 258660.034000  	    0	0	0  
 261660.471000  	    7a	8	2  
 261660.964000  	    50	0	0  
 262662.494000  	    b9	8	2  
 262663.083000  	    10	0	0  
 264663.561000  	    ba	4	2  
 264664.137000  	    0	0	0  
 264864.553000  	    7a	8	2  
 264864.987000  	    50	0	0  
 265865.755000  	    ba	8	2  
 265866.190000  	    10	0	0  
 265916.656000  	    7a	8	2  
 265917.215000  	    50	0	0  
 267918.534000  	    8a	b	2  
 267919.018000  	    8a	a	2  
 267919.519000  	    0	0	0  
 270919.991000  	    7a	8	2  
 270920.477000  	    50	0	0  
 271921.961000  	    b9	8	2  
 271922.451000  	    10	0	0  
 273922.864000  	    ba	4	2  
 273923.363000  	    0	0	0  
 274123.780000  	    7a	8	2  
 274124.291000  	    50	0	0  
 275125.745000  	    ba	8	2  
 275126.202000  	    10	0	0  
 275176.647000  	    7a	8	2  
 275177.148000  	    50	0	0  
 276178.732000  	    8a	b	2  
 276179.293000  	    8a	a	2  
 276179.778000  	    0	0	0  
 279180.226000  	    7a	8	2  
 279180.778000  	    50	0	0  
 280182.397000  	    b9	8	2  
 280182.873000  	    10	0	0  
 282183.293000  	    ba	4	2  
 282183.888000  	    0	0	0  
 282384.372000  	    7a	8	2  
 282384.866000  	    50	0	0  
 283386.395000  	    ba	8	2  
 283386.883000  	    10	0	0  
 283437.391000  	    7a	8	2  
 283437.916000  	    50	0	0  
 284439.470000  	    8a	b	2  
 284439.963000  	    8a	a	2  
 284440.488000  	    0	0	0  
 287440.994000  	    7a	8	2  
 287441.556000  	    50	0	0  
 288443.062000  	    b9	8	2  
 288443.580000  	    10	0	0  
 290444.034000  	    ba	4	2  
 290444.550000  	    0	0	0  
 290645.021000  	    7a	8	2  
 290645.496000  	    50	0	0  
 291647.175000  	    ba	8	2  
 291647.665000  	    10	0	0  
 291698.188000  	    7a	8	2  
 291698.752000  	    50	0	0  
 292700.324000  	    8a	b	2  
 292700.820000  	    8a	a	2  
 292701.341000  	    0	0	0  
 295701.800000  	    7a	8	2  
 295702.312000  	    50	0	0  
 296703.724000  	    b9	8	2  
 296704.200000  	    10	0	0  
 298704.646000  	    ba	4	2  
 298705.189000  	    0	0	0  
 298905.665000  	    7a	8	2  
 298906.185000  	    50	0	0  
 299907.465000  	    ba	8	2  
 299907.893000  	    10	0	0  
 299958.370000  	    7a	8	2  
 299958.918000  	    50	0	0  
 300960.597000  	    8a	b	2  
 300961.128000  	    8a	a	2  
 300961.646000  	    0	0	0  
 303962.094000  	    7a	8	2  
 303962.615000  	    50	0	0  
 304964.231000  	    b9	8	2  
 304964.742000  	    10	0	0  
 306965.293000  	    ba	4	2  
 306965.819000  	    0	0	0  
 307166.220000  	    7a	8	2  
 307166.658000  	    50	0	0  
 308167.419000  	    ba	8	2  
 308167.861000  	    10	0	0  
 308218.339000  	    7a	8	2  
 308218.873000  	    50	0	0  
 310220.094000  	    8a	b	2  
 310220.560000  	    8a	a	2  
 310221.038000  	    0	0	0  
 313221.476000  	    7a	8	2  
 313221.919000  	    50	0	0  
 314223.375000  	    b9	8	2  
 314223.905000  	    10	0	0  
 316224.418000  	    ba	4	2  
 316224.984000  	    0	0	0  
 316425.438000  	    7a	8	2  
 316425.949000  	    50	0	0  
 317427.306000  	    ba	8	2  
 317427.768000  	    10	0	0  
 317478.224000  	    7a	8	2  
 317478.720000  	    50	0	0  
 318480.039000  	    8a	b	2  
 318480.467000  	    8a	a	2  
 318480.902000  	    0	0	0  
 321481.383000  	    7a	8	2  
 321482.011000  	    50	0	0  
 322483.437000  	    b9	8	2  
 322483.979000  	    10	0	0  
 324484.415000  	    ba	4	2  
 324484.887000  	    0	0	0  
 324685.295000  	    7a	8	2  
 324685.794000  	    50	0	0  
 325687.268000  	    ba	8	2  
 325687.753000  	    10	0	0  
 325738.228000  	    7a	8	2  
 325738.772000  	    50	0	0  
 326740.414000  	    8a	b	2  
 326740.897000  	    8a	a	2  
 326741.406000  	    0	0	0  
 329741.849000  	    7a	8	2  
 329742.760000  	    50	0	0  
 330744.267000  	    b9	8	2  
 330744.778000  	    10	0	0  
 330786.706000  	    ba	8	2  
 330787.077000  	    10	0	0  
