---------------------------------------------------
  Seconds  	 Bits to EIO (12) 	 CIO (13) 	 FIO (15)
 207378.834000  	    ba	8	2  
 207392.383000  	    10	0	0  
 207442.945000  	    7a	8	2  
 207456.433000  	    50	0	0  
 208456.922000  	    8a	b	2  
 208470.419000  	    8a	a	2  
 208483.906000  	    0	0	0  
 211484.369000  	    7a	8	2  
 211497.887000  	    50	0	0  
 212498.401000  	    b9	8	2  
 212511.907000  	    10	0	0  
 214512.388000  	    ba	4	2  
 214525.915000  	    0	0	0  
 214726.431000  	    7a	8	2  
 214739.965000  	    50	0	0  
 215740.458000  	    ba	8	2  
 215753.926000  	    10	0	0  
 215804.408000  	    7a	8	2  
 215817.865000  	    50	0	0  
 216818.394000  	    8a	b	2  
 216831.943000  	    8a	a	2  
 216845.485000  	    0	0	0  
 219845.902000  	    7a	8	2  
 219859.348000  	    50	0	0  
 220859.789000  	    b9	8	2  
 220873.259000  	    10	0	0  
 222873.774000  	    ba	4	2  
 222887.271000  	    0	0	0  
 223087.797000  	    7a	8	2  
 223101.301000  	    50	0	0  
 224101.798000  	    ba	8	2  
 224115.307000  	    10	0	0  
 224165.843000  	    7a	8	2  
 224179.456000  	    50	0	0  
 225180.012000  	    8a	b	2  
 225193.543000  	    8a	a	2  
 225207.074000  	    0	0	0  
 228207.640000  	    7a	8	2  
 228221.164000  	    50	0	0  
 229221.735000  	    b9	8	2  
 229235.230000  	    10	0	0  
 231235.735000  	    ba	4	2  
 231249.256000  	    0	0	0  
 231449.773000  	    7a	8	2  
 231463.310000  	    50	0	0  
 232463.780000  	    ba	8	2  
 232477.281000  	    10	0	0  
 232527.790000  	    7a	8	2  
 232541.355000  	    50	0	0  
 233541.820000  	    8a	b	2  
 233555.333000  	    8a	a	2  
 233568.820000  	    0	0	0  
 236569.245000  	    7a	8	2  
 236582.684000  	    50	0	0  
 237583.171000  	    b9	8	2  
 237596.727000  	    10	0	0  
 239597.260000  	    ba	4	2  
 239610.813000  	    0	0	0  
 239811.350000  	    7a	8	2  
 239824.920000  	    50	0	0  
 240825.480000  	    ba	8	2  
 240839.076000  	    10	0	0  
 240889.620000  	    7a	8	2  
 240903.176000  	    50	0	0  
 241903.679000  	    8a	b	2  
 241917.222000  	    8a	a	2  
 241930.757000  	    0	0	0  
 244931.230000  	    7a	8	2  
 244944.809000  	    50	0	0  
 245945.334000  	    b9	8	2  
 245958.862000  	    10	0	0  
 247959.342000  	    ba	4	2  
 247972.876000  	    0	0	0  
 248173.386000  	    7a	8	2  
 248186.894000  	    50	0	0  
 249187.417000  	    ba	8	2  
 249200.946000  	    10	0	0  
 249251.493000  	    7a	8	2  
 249265.058000  	    50	0	0  
 250265.559000  	    8a	b	2  
 250279.129000  	    8a	a	2  
 250292.622000  	    0	0	0  
 253293.062000  	    7a	8	2  
 253306.612000  	    50	0	0  
 254307.108000  	    b9	8	2  
 254320.617000  	    10	0	0  
 256321.174000  	    ba	4	2  
 256334.796000  	    0	0	0  
 256535.370000  	    7a	8	2  
 256548.914000  	    50	0	0  
 257549.436000  	    ba	8	2  
 257563.004000  	    10	0	0  
 257613.537000  	    7a	8	2  
 257627.106000  	    50	0	0  
 258627.576000  	    8a	b	2  
 258641.075000  	    8a	a	2  
 258654.607000  	    0	0	0  
 261655.173000  	    7a	8	2  
 261668.649000  	    50	0	0  
 262669.109000  	    b9	8	2  
 262682.639000  	    10	0	0  
 264683.185000  	    ba	4	2  
 264696.721000  	    0	0	0  
 264897.233000  	    7a	8	2  
 264910.714000  	    50	0	0  
 265911.240000  	    ba	8	2  
 265924.802000  	    10	0	0  
 265975.343000  	    7a	8	2  
 265988.898000  	    50	0	0  
 266989.422000  	    8a	b	2  
 267002.957000  	    8a	a	2  
 267016.475000  	    0	0	0  
 270017.099000  	    7a	8	2  
 270030.644000  	    50	0	0  
 271031.202000  	    b9	8	2  
 271044.794000  	    10	0	0  
 273045.297000  	    ba	4	2  
 273058.810000  	    0	0	0  
 273259.340000  	    7a	8	2  
 273272.905000  	    50	0	0  
 274273.424000  	    ba	8	2  
 274287.035000  	    10	0	0  
 274337.618000  	    7a	8	2  
 274351.174000  	    50	0	0  
 275351.702000  	    8a	b	2  
 275365.256000  	    8a	a	2  
 275378.757000  	    0	0	0  
 276523.804000  	    ba	8	2  
 276524.205000  	    10	0	0  
