---------------------------------------------------
  Seconds  	 Bits to EIO (12) 	 Bits to CIO (13) 
---------------------------------------------------
 56602.570000  	    10	0	0  
 56653.011000  	    ba	9	2  
 56653.451000  	    30	0	0  
 57653.815000  	    4f	a	2  
 57654.211000  	    4a	a	2  
 57654.577000  	    0	0	0  
 60654.904000  	    ba	9	2  
 60655.353000  	    30	0	0  
 61655.744000  	    99	a	2  
 61656.150000  	    10	0	0  
 63656.471000  	    9a	6	2  
 63656.871000  	    0	0	0  
 63857.250000  	    ba	9	2  
 63857.697000  	    30	0	0  
 64858.092000  	    9a	a	2  
 64858.557000  	    10	0	0  
 64908.984000  	    ba	9	2  
 64909.420000  	    30	0	0  
 65909.848000  	    4f	a	2  
 65910.285000  	    4a	a	2  
 65910.712000  	    0	0	0  
 68911.060000  	    ba	9	2  
 68911.481000  	    30	0	0  
 69911.792000  	    99	a	2  
 69912.165000  	    10	0	0  
 71912.510000  	    9a	6	2  
 71912.940000  	    0	0	0  
 72113.259000  	    ba	9	2  
 72113.652000  	    30	0	0  
 73114.026000  	    9a	a	2  
 73114.460000  	    10	0	0  
 73164.878000  	    ba	9	2  
 73165.305000  	    30	0	0  
 74165.687000  	    4f	a	2  
 74166.107000  	    4a	a	2  
 74166.488000  	    0	0	0  
 77166.795000  	    ba	9	2  
 77167.173000  	    30	0	0  
 78167.542000  	    99	a	2  
 78167.975000  	    10	0	0  
 80168.330000  	    9a	6	2  
 80168.752000  	    0	0	0  
 80369.078000  	    ba	9	2  
 80369.467000  	    30	0	0  
 81369.794000  	    9a	a	2  
 81370.192000  	    10	0	0  
 81420.534000  	    ba	9	2  
 81420.946000  	    30	0	0  
 82421.359000  	    4f	a	2  
 82421.788000  	    4a	a	2  
 82422.203000  	    0	0	0  
 85422.554000  	    ba	9	2  
 85422.970000  	    30	0	0  
 86423.390000  	    99	a	2  
 86423.806000  	    10	0	0  
 88424.135000  	    9a	6	2  
 88424.539000  	    0	0	0  
 88624.851000  	    ba	9	2  
 88625.247000  	    30	0	0  
 89625.605000  	    9a	a	2  
 89626.003000  	    10	0	0  
 89676.424000  	    ba	9	2  
 89676.845000  	    30	0	0  
 90677.253000  	    4f	a	2  
 90678.075000  	    4a	a	2  
 90678.443000  	    0	0	0  
 93678.785000  	    ba	9	2  
 93679.211000  	    30	0	0  
 94679.623000  	    99	a	2  
 94680.054000  	    10	0	0  
 96680.395000  	    9a	6	2  
 96680.795000  	    0	0	0  
 96881.109000  	    ba	9	2  
 96881.492000  	    30	0	0  
 97881.869000  	    9a	a	2  
 97882.282000  	    10	0	0  
 97932.706000  	    ba	9	2  
 97933.144000  	    30	0	0  
 98933.559000  	    4f	a	2  
 98933.990000  	    4a	a	2  
 98934.425000  	    0	0	0  
 101934.793000  	    ba	9	2  
 101935.292000  	    30	0	0  
 102935.718000  	    99	a	2  
 102936.137000  	    10	0	0  
 104936.491000  	    9a	6	2  
 104936.897000  	    0	0	0  
 105137.255000  	    ba	9	2  
 105137.679000  	    30	0	0  
 106138.022000  	    9a	a	2  
 106138.394000  	    10	0	0  
 106188.740000  	    ba	9	2  
 106189.127000  	    30	0	0  
 107189.494000  	    4f	a	2  
 107189.916000  	    4a	a	2  
 107190.313000  	    0	0	0  
 110190.649000  	    ba	9	2  
 110191.033000  	    30	0	0  
 111191.338000  	    99	a	2  
 111191.750000  	    10	0	0  
 113192.106000  	    9a	6	2  
 113192.542000  	    0	0	0  
 113392.912000  	    ba	9	2  
 113393.323000  	    30	0	0  
 114393.709000  	    9a	a	2  
 114394.141000  	    10	0	0  
 114444.564000  	    ba	9	2  
 114445.001000  	    30	0	0  
 115445.355000  	    4f	a	2  
 115445.741000  	    4a	a	2  
 115446.115000  	    0	0	0  
 118446.430000  	    ba	9	2  
 118446.810000  	    30	0	0  
 119447.144000  	    99	a	2  
 119447.555000  	    10	0	0  
 121447.868000  	    9a	6	2  
 121448.267000  	    0	0	0  
 121648.617000  	    ba	9	2  
 121649.038000  	    30	0	0  
 122649.368000  	    9a	a	2  
 122649.752000  	    10	0	0  
 122700.128000  	    ba	9	2  
 122700.545000  	    30	0	0  
 123700.907000  	    4f	a	2  
 123701.309000  	    4a	a	2  
 123701.698000  	    0	0	0  
 126702.081000  	    ba	9	2  
 126702.513000  	    30	0	0  
 127702.870000  	    99	a	2  
 127703.289000  	    10	0	0  
 129703.671000  	    9a	6	2  
 129704.095000  	    0	0	0  
 129904.483000  	    ba	9	2  
 129904.912000  	    30	0	0  
 130905.281000  	    9a	a	2  
 130905.683000  	    10	0	0  
 130956.098000  	    ba	9	2  
 130956.516000  	    30	0	0  
 131956.867000  	    4f	a	2  
 131957.254000  	    4a	a	2  
 131957.627000  	    0	0	0  
 134958.024000  	    ba	9	2  
 134958.445000  	    30	0	0  
 135958.858000  	    99	a	2  
 135959.283000  	    10	0	0  
 137959.675000  	    9a	6	2  
 137960.106000  	    0	0	0  
 138160.445000  	    ba	9	2  
 138160.839000  	    30	0	0  
 139161.169000  	    9a	a	2  
 139161.565000  	    10	0	0  
 139211.921000  	    ba	9	2  
 139212.344000  	    30	0	0  
 140212.789000  	    4f	a	2  
 140213.232000  	    4a	a	2  
 140213.659000  	    0	0	0  
 143214.033000  	    ba	9	2  
 143214.476000  	    30	0	0  
 144214.815000  	    99	a	2  
 144215.264000  	    10	0	0  
 146216.262000  	    9a	6	2  
 146216.691000  	    0	0	0  
 146417.035000  	    ba	9	2  
 146417.432000  	    30	0	0  
 147417.752000  	    9a	a	2  
 147418.141000  	    10	0	0  
 147468.492000  	    ba	9	2  
 147468.909000  	    30	0	0  
 148469.281000  	    4f	a	2  
 148469.699000  	    4a	a	2  
 148470.099000  	    0	0	0  
 151470.462000  	    ba	9	2  
 151470.894000  	    30	0	0  
 152471.308000  	    99	a	2  
 152471.743000  	    10	0	0  
 154472.152000  	    9a	6	2  
 154472.589000  	    0	0	0  
 154672.925000  	    ba	9	2  
 154673.317000  	    30	0	0  
 155673.721000  	    9a	a	2  
 155674.164000  	    10	0	0  
 155724.589000  	    ba	9	2  
 155725.020000  	    30	0	0  
 156725.431000  	    4f	a	2  
 156725.845000  	    4a	a	2  
 156726.217000  	    0	0	0  
 159726.534000  	    ba	9	2  
 159726.903000  	    30	0	0  
 160727.244000  	    99	a	2  
 160727.662000  	    10	0	0  
 162727.979000  	    9a	6	2  
 162728.377000  	    0	0	0  
 162928.686000  	    ba	9	2  
 162929.077000  	    30	0	0  
 163929.415000  	    9a	a	2  
 163929.820000  	    10	0	0  
 163980.156000  	    ba	9	2  
 163980.580000  	    30	0	0  
 164980.955000  	    4f	a	2  
 164981.363000  	    4a	a	2  
 164981.752000  	    0	0	0  
 167982.061000  	    ba	9	2  
 167982.474000  	    30	0	0  
 168982.870000  	    99	a	2  
 168983.277000  	    10	0	0  
 170983.595000  	    9a	6	2  
 170983.968000  	    0	0	0  
 171184.269000  	    ba	9	2  
 171184.639000  	    30	0	0  
 172184.945000  	    9a	a	2  
 172185.319000  	    10	0	0  
 172235.642000  	    ba	9	2  
 172236.018000  	    30	0	0  
 173236.373000  	    4f	a	2  
 173236.803000  	    4a	a	2  
 173237.212000  	    0	0	0  
 176237.534000  	    ba	9	2  
 176237.916000  	    30	0	0  
 177238.268000  	    99	a	2  
 177238.699000  	    10	0	0  
 179239.038000  	    9a	6	2  
 179239.437000  	    0	0	0  
 179439.753000  	    ba	9	2  
 179440.153000  	    30	0	0  
 180440.555000  	    9a	a	2  
 180440.998000  	    10	0	0  
 180491.428000  	    ba	9	2  
 180491.863000  	    30	0	0  
 181492.271000  	    4f	a	2  
 181492.663000  	    4a	a	2  
 181493.034000  	    0	0	0  
 184493.394000  	    ba	9	2  
 184493.811000  	    30	0	0  
 185494.210000  	    99	a	2  
 185494.658000  	    10	0	0  
 187495.055000  	    9a	6	2  
 187495.481000  	    0	0	0  
 187696.498000  	    ba	9	2  
 187696.963000  	    30	0	0  
 188697.407000  	    9a	a	2  
 188697.842000  	    10	0	0  
 188748.294000  	    ba	9	2  
 188748.674000  	    30	0	0  
 189749.083000  	    4f	a	2  
 189749.516000  	    4a	a	2  
 189749.931000  	    0	0	0  
 192750.300000  	    ba	9	2  
 192750.710000  	    30	0	0  
 193751.115000  	    99	a	2  
 193751.520000  	    10	0	0  
 195751.852000  	    9a	6	2  
 195752.264000  	    0	0	0  
 195952.601000  	    ba	9	2  
 195953.005000  	    30	0	0  
 196953.354000  	    9a	a	2  
 196953.764000  	    10	0	0  
 197004.105000  	    ba	9	2  
 197004.527000  	    30	0	0  
 198004.900000  	    4f	a	2  
 198005.307000  	    4a	a	2  
 198005.718000  	    0	0	0  
 201006.138000  	    ba	9	2  
 201006.560000  	    30	0	0  
 202006.949000  	    99	a	2  
 202007.373000  	    10	0	0  
 204007.714000  	    9a	6	2  
 204008.114000  	    0	0	0  
 204208.426000  	    ba	9	2  
 204208.821000  	    30	0	0  
 205209.195000  	    9a	a	2  
 205209.630000  	    10	0	0  
 205262.147000  	    ba	9	2  
 205262.545000  	    30	0	0  
 206262.937000  	    4f	a	2  
 206263.377000  	    4a	a	2  
 206263.802000  	    0	0	0  
 209264.159000  	    ba	9	2  
 209264.576000  	    30	0	0  
 210264.909000  	    99	a	2  
 210265.367000  	    10	0	0  
 212265.695000  	    9a	6	2  
 212266.084000  	    0	0	0  
 212466.475000  	    ba	9	2  
 212466.879000  	    30	0	0  
 213467.204000  	    9a	a	2  
 213467.590000  	    10	0	0  
 213517.979000  	    ba	9	2  
 213518.394000  	    30	0	0  
 214518.724000  	    4f	a	2  
 214519.100000  	    4a	a	2  
 214519.464000  	    0	0	0  
 217519.832000  	    ba	9	2  
 217520.268000  	    30	0	0  
 218520.619000  	    99	a	2  
 218521.019000  	    10	0	0  
 220521.343000  	    9a	6	2  
 220521.739000  	    0	0	0  
 220722.084000  	    ba	9	2  
 220722.486000  	    30	0	0  
 221722.877000  	    9a	a	2  
 221723.295000  	    10	0	0  
 221773.708000  	    ba	9	2  
 221774.122000  	    30	0	0  
 222774.553000  	    4f	a	2  
 222774.962000  	    4a	a	2  
 222775.341000  	    0	0	0  
 225775.679000  	    ba	9	2  
 225776.099000  	    30	0	0  
 226776.490000  	    99	a	2  
 226776.928000  	    10	0	0  
 228777.246000  	    9a	6	2  
 228777.617000  	    0	0	0  
 228977.914000  	    ba	9	2  
 228978.286000  	    30	0	0  
 229978.646000  	    9a	a	2  
 229979.084000  	    10	0	0  
 230029.513000  	    ba	9	2  
 230029.938000  	    30	0	0  
 231030.301000  	    4f	a	2  
 231030.701000  	    4a	a	2  
 231031.093000  	    0	0	0  
 234031.450000  	    ba	9	2  
 234031.900000  	    30	0	0  
 235032.261000  	    99	a	2  
 235032.675000  	    10	0	0  
 237033.048000  	    9a	6	2  
 237033.455000  	    0	0	0  
 237233.784000  	    ba	9	2  
 237234.180000  	    30	0	0  
 238234.579000  	    9a	a	2  
 238235.007000  	    10	0	0  
 238285.438000  	    ba	9	2  
 238285.864000  	    30	0	0  
 239286.224000  	    4f	a	2  
 239286.627000  	    4a	a	2  
 239286.994000  	    0	0	0  
 242287.352000  	    ba	9	2  
 242287.786000  	    30	0	0  
 243288.187000  	    99	a	2  
 243288.644000  	    10	0	0  
 245288.990000  	    9a	6	2  
 245289.396000  	    0	0	0  
 245489.730000  	    ba	9	2  
 245490.126000  	    30	0	0  
 246490.463000  	    9a	a	2  
 246490.864000  	    10	0	0  
 246541.203000  	    ba	9	2  
 246541.616000  	    30	0	0  
 247541.945000  	    4f	a	2  
 247542.327000  	    4a	a	2  
 247542.693000  	    0	0	0  
 250543.009000  	    ba	9	2  
 250543.395000  	    30	0	0  
 251543.766000  	    99	a	2  
 251544.173000  	    10	0	0  
 253544.511000  	    9a	6	2  
 253544.916000  	    0	0	0  
 253745.233000  	    ba	9	2  
 253745.630000  	    30	0	0  
 254745.950000  	    9a	a	2  
 254746.343000  	    10	0	0  
 254796.765000  	    ba	9	2  
 254797.183000  	    30	0	0  
 255797.524000  	    4f	a	2  
 255797.934000  	    4a	a	2  
 255798.301000  	    0	0	0  
 258798.671000  	    ba	9	2  
 258799.097000  	    30	0	0  
 259799.457000  	    99	a	2  
 259799.856000  	    10	0	0  
 261800.198000  	    9a	6	2  
 261800.610000  	    0	0	0  
 262000.938000  	    ba	9	2  
 262001.330000  	    30	0	0  
 263001.683000  	    9a	a	2  
 263002.086000  	    10	0	0  
 263052.505000  	    ba	9	2  
 263052.941000  	    30	0	0  
 264053.373000  	    4f	a	2  
 264053.810000  	    4a	a	2  
 264054.233000  	    0	0	0  
 267054.609000  	    ba	9	2  
 267055.019000  	    30	0	0  
 268055.378000  	    99	a	2  
 268055.780000  	    10	0	0  
 270056.108000  	    9a	6	2  
 270056.521000  	    0	0	0  
 270256.833000  	    ba	9	2  
 270257.211000  	    30	0	0  
 271257.569000  	    9a	a	2  
 271257.988000  	    10	0	0  
 271308.409000  	    ba	9	2  
 271308.849000  	    30	0	0  
 272309.257000  	    4f	a	2  
 272309.928000  	    4a	a	2  
 272310.292000  	    0	0	0  
 275310.650000  	    ba	9	2  
 275311.079000  	    30	0	0  
 276311.496000  	    99	a	2  
 276311.922000  	    10	0	0  
 278312.275000  	    9a	6	2  
 278312.684000  	    0	0	0  
 278513.059000  	    ba	9	2  
 278513.485000  	    30	0	0  
 279513.893000  	    9a	a	2  
 279514.318000  	    10	0	0  
 279564.743000  	    ba	9	2  
 279565.180000  	    30	0	0  
 280565.596000  	    4f	a	2  
 280566.027000  	    4a	a	2  
 280566.447000  	    0	0	0  
 283566.812000  	    ba	9	2  
 283567.209000  	    30	0	0  
 284567.526000  	    99	a	2  
 284567.924000  	    10	0	0  
 286568.313000  	    9a	6	2  
 286568.734000  	    0	0	0  
 286769.121000  	    ba	9	2  
 286769.547000  	    30	0	0  
 287769.948000  	    9a	a	2  
 287770.371000  	    10	0	0  
 287820.785000  	    ba	9	2  
 287821.226000  	    30	0	0  
 288821.604000  	    4f	a	2  
 288822.279000  	    4a	a	2  
 288822.674000  	    0	0	0  
 291823.056000  	    ba	9	2  
 291823.500000  	    30	0	0  
 292823.918000  	    99	a	2  
 292824.351000  	    10	0	0  
 294824.706000  	    9a	6	2  
 294825.105000  	    0	0	0  
 295025.466000  	    ba	9	2  
 295025.883000  	    30	0	0  
 296026.273000  	    9a	a	2  
 296026.685000  	    10	0	0  
 296077.106000  	    ba	9	2  
 296077.520000  	    30	0	0  
 297077.916000  	    4f	a	2  
 297078.344000  	    4a	a	2  
 297078.763000  	    0	0	0  
 300079.166000  	    ba	9	2  
 300079.591000  	    30	0	0  
 301079.930000  	    99	a	2  
 301080.336000  	    10	0	0  
 303080.725000  	    9a	6	2  
 303081.164000  	    0	0	0  
 303281.526000  	    ba	9	2  
 303281.923000  	    30	0	0  
 304282.268000  	    9a	a	2  
 304282.669000  	    10	0	0  
 304333.079000  	    ba	9	2  
 304333.516000  	    30	0	0  
 305333.879000  	    4f	a	2  
 305334.284000  	    4a	a	2  
 305334.650000  	    0	0	0  
 308335.022000  	    ba	9	2  
 308335.431000  	    30	0	0  
 309335.823000  	    99	a	2  
 309336.252000  	    10	0	0  
 311336.612000  	    9a	6	2  
 311337.022000  	    0	0	0  
 311537.298000  	    ba	9	2  
 311537.661000  	    30	0	0  
 312537.961000  	    9a	a	2  
 312538.351000  	    10	0	0  
 312588.710000  	    ba	9	2  
 312589.126000  	    30	0	0  
 313589.481000  	    4f	a	2  
 313589.879000  	    4a	a	2  
 313590.268000  	    0	0	0  
 316590.621000  	    ba	9	2  
 316591.046000  	    30	0	0  
 317591.376000  	    99	a	2  
 317591.781000  	    10	0	0  
 319592.111000  	    9a	6	2  
 319592.541000  	    0	0	0  
 319792.854000  	    ba	9	2  
 319793.245000  	    30	0	0  
 320793.564000  	    9a	a	2  
 320793.958000  	    10	0	0  
 320844.318000  	    ba	9	2  
 320844.734000  	    30	0	0  
 321845.170000  	    4f	a	2  
 321845.594000  	    4a	a	2  
 321845.972000  	    0	0	0  
 324846.352000  	    ba	9	2  
 324846.780000  	    30	0	0  
 325847.188000  	    99	a	2  
 325847.613000  	    10	0	0  
 327847.947000  	    9a	6	2  
 327848.340000  	    0	0	0  
 328048.687000  	    ba	9	2  
 328049.095000  	    30	0	0  
 329049.477000  	    9a	a	2  
 329049.894000  	    10	0	0  
 329100.259000  	    ba	9	2  
 329100.642000  	    30	0	0  
 330100.995000  	    4f	a	2  
 330101.402000  	    4a	a	2  
 330101.794000  	    0	0	0  
 333102.156000  	    ba	9	2  
 333102.560000  	    30	0	0  
 334102.884000  	    99	a	2  
 334103.269000  	    10	0	0  
 336103.637000  	    9a	6	2  
 336104.067000  	    0	0	0  
 336304.407000  	    ba	9	2  
 336304.800000  	    30	0	0  
 337305.196000  	    9a	a	2  
 337305.632000  	    10	0	0  
 337356.059000  	    ba	9	2  
 337356.495000  	    30	0	0  
 338356.901000  	    4f	a	2  
 338357.324000  	    4a	a	2  
 338357.703000  	    0	0	0  
 341358.043000  	    ba	9	2  
 341358.473000  	    30	0	0  
 342358.836000  	    99	a	2  
 342359.238000  	    10	0	0  
 344359.598000  	    9a	6	2  
 344359.995000  	    0	0	0  
 344560.288000  	    ba	9	2  
 344560.672000  	    30	0	0  
 345561.000000  	    9a	a	2  
 345561.403000  	    10	0	0  
 345611.804000  	    ba	9	2  
 345612.239000  	    30	0	0  
 346612.649000  	    4f	a	2  
 346613.087000  	    4a	a	2  
 346613.507000  	    0	0	0  
 349613.884000  	    ba	9	2  
 349614.303000  	    30	0	0  
 350614.638000  	    99	a	2  
 350615.038000  	    10	0	0  
 352615.362000  	    9a	6	2  
 352615.762000  	    0	0	0  
 352816.135000  	    ba	9	2  
 352816.549000  	    30	0	0  
 353816.989000  	    9a	a	2  
 353817.417000  	    10	0	0  
 353867.808000  	    ba	9	2  
 353868.209000  	    30	0	0  
 354868.627000  	    4f	a	2  
 354869.048000  	    4a	a	2  
 354869.427000  	    0	0	0  
 357869.806000  	    ba	9	2  
 357870.227000  	    30	0	0  
 358870.603000  	    99	a	2  
 358871.012000  	    10	0	0  
 360871.378000  	    9a	6	2  
 360871.802000  	    0	0	0  
 361072.152000  	    ba	9	2  
 361072.535000  	    30	0	0  
 362072.920000  	    9a	a	2  
 362073.324000  	    10	0	0  
 362123.743000  	    ba	9	2  
 362124.165000  	    30	0	0  
 363124.522000  	    4f	a	2  
 363124.924000  	    4a	a	2  
 363125.307000  	    0	0	0  
 366125.660000  	    ba	9	2  
 366126.060000  	    30	0	0  
 367126.365000  	    99	a	2  
 367126.745000  	    10	0	0  
 369127.068000  	    9a	6	2  
 369127.473000  	    0	0	0  
 369327.810000  	    ba	9	2  
 369328.212000  	    30	0	0  
 370328.561000  	    9a	a	2  
 370328.975000  	    10	0	0  
 370379.315000  	    ba	9	2  
 370379.735000  	    30	0	0  
 371380.114000  	    4f	a	2  
 371380.521000  	    4a	a	2  
 371380.938000  	    0	0	0  
 374381.323000  	    ba	9	2  
 374381.757000  	    30	0	0  
 375382.142000  	    99	a	2  
 375382.569000  	    10	0	0  
 377382.954000  	    9a	6	2  
 377383.391000  	    0	0	0  
 377583.729000  	    ba	9	2  
 377584.124000  	    30	0	0  
 378584.494000  	    9a	a	2  
 378584.914000  	    10	0	0  
 378635.329000  	    ba	9	2  
 378635.747000  	    30	0	0  
 379636.220000  	    4f	a	2  
 379636.648000  	    4a	a	2  
 379637.056000  	    0	0	0  
 382637.439000  	    ba	9	2  
 382637.859000  	    30	0	0  
 383638.233000  	    99	a	2  
 383638.647000  	    10	0	0  
 385639.006000  	    9a	6	2  
 385639.416000  	    0	0	0  
 385839.743000  	    ba	9	2  
 385840.130000  	    30	0	0  
 386840.459000  	    9a	a	2  
 386840.866000  	    10	0	0  
 386891.237000  	    ba	9	2  
 386891.640000  	    30	0	0  
 387892.015000  	    4f	a	2  
 387892.428000  	    4a	a	2  
 387892.808000  	    0	0	0  
 390893.125000  	    ba	9	2  
 390893.528000  	    30	0	0  
 391893.880000  	    99	a	2  
 391894.291000  	    10	0	0  
 393894.677000  	    9a	6	2  
 393895.116000  	    0	0	0  
 394095.473000  	    ba	9	2  
 394095.874000  	    30	0	0  
 395096.243000  	    9a	a	2  
 395096.644000  	    10	0	0  
 395147.022000  	    ba	9	2  
 395147.432000  	    30	0	0  
 396147.771000  	    4f	a	2  
 396148.162000  	    4a	a	2  
 396148.539000  	    0	0	0  
 399148.892000  	    ba	9	2  
 399149.287000  	    30	0	0  
 400149.660000  	    99	a	2  
 400150.097000  	    10	0	0  
 402150.489000  	    9a	6	2  
 402150.894000  	    0	0	0  
 402351.214000  	    ba	9	2  
 402351.599000  	    30	0	0  
 403351.916000  	    9a	a	2  
 403352.304000  	    10	0	0  
 403402.677000  	    ba	9	2  
 403403.082000  	    30	0	0  
 404403.472000  	    4f	a	2  
 404403.889000  	    4a	a	2  
 404404.293000  	    0	0	0  
 407404.624000  	    ba	9	2  
 407405.019000  	    30	0	0  
 408405.417000  	    99	a	2  
 408405.843000  	    10	0	0  
 410406.188000  	    9a	6	2  
 410406.598000  	    0	0	0  
 410606.914000  	    ba	9	2  
 410607.311000  	    30	0	0  
 411607.674000  	    9a	a	2  
 411608.079000  	    10	0	0  
 411658.482000  	    ba	9	2  
 411658.921000  	    30	0	0  
 412659.347000  	    4f	a	2  
 412659.786000  	    4a	a	2  
 412660.214000  	    0	0	0  
 415660.585000  	    ba	9	2  
 415660.984000  	    30	0	0  
 416661.390000  	    99	a	2  
 416661.822000  	    10	0	0  
 418662.179000  	    9a	6	2  
 418662.589000  	    0	0	0  
 418862.908000  	    ba	9	2  
 418863.303000  	    30	0	0  
 419863.600000  	    9a	a	2  
 419863.966000  	    10	0	0  
 419914.328000  	    ba	9	2  
 419914.726000  	    30	0	0  
 420915.128000  	    4f	a	2  
 420915.557000  	    4a	a	2  
 420915.973000  	    0	0	0  
 423916.322000  	    ba	9	2  
 423916.747000  	    30	0	0  
 424917.091000  	    99	a	2  
 424917.477000  	    10	0	0  
 426917.820000  	    9a	6	2  
 426918.235000  	    0	0	0  
 427118.552000  	    ba	9	2  
 427118.942000  	    30	0	0  
 428119.266000  	    9a	a	2  
 428119.657000  	    10	0	0  
 428170.057000  	    ba	9	2  
 428170.495000  	    30	0	0  
 429170.860000  	    4f	a	2  
 429171.260000  	    4a	a	2  
 429171.650000  	    0	0	0  
 432172.026000  	    ba	9	2  
 432172.425000  	    30	0	0  
 432807.071000  	    9a	a	2  
 432807.384000  	    10	0	0  
