---------------------------------------------------
  Seconds  	 Bits to EIO (12) 	 CIO (13) 	 FIO (15)
 48490.159000  	    50	0	0  
 49490.647000  	    ba	8	2  
 49491.215000  	    10	0	0  
 49541.724000  	    7a	8	2  
 49542.281000  	    50	0	0  
 50542.799000  	    8a	b	2  
 50543.419000  	    8a	a	2  
 50543.952000  	    0	0	0  
 53544.442000  	    7a	8	2  
 53545.002000  	    50	0	0  
 54545.466000  	    b9	8	2  
 54546.014000  	    10	0	0  
 56546.505000  	    ba	4	2  
 56547.049000  	    0	0	0  
 56747.532000  	    7a	8	2  
 56748.062000  	    50	0	0  
 57748.574000  	    ba	8	2  
 57749.111000  	    10	0	0  
 57799.611000  	    7a	8	2  
 57800.137000  	    50	0	0  
 58800.616000  	    8a	b	2  
 58801.230000  	    8a	a	2  
 58801.816000  	    0	0	0  
 61802.286000  	    7a	8	2  
 61802.868000  	    50	0	0  
 62803.407000  	    b9	8	2  
 62803.977000  	    10	0	0  
 64804.437000  	    ba	4	2  
 64805.002000  	    0	0	0  
 65005.454000  	    7a	8	2  
 65005.961000  	    50	0	0  
 66006.520000  	    ba	8	2  
 66007.049000  	    10	0	0  
 66057.574000  	    7a	8	2  
 66058.106000  	    50	0	0  
 67058.599000  	    8a	b	2  
 67059.081000  	    8a	a	2  
 67059.514000  	    0	0	0  
 70059.918000  	    7a	8	2  
 70060.449000  	    50	0	0  
 71060.910000  	    b9	8	2  
 71061.476000  	    10	0	0  
 73061.937000  	    ba	4	2  
 73062.466000  	    0	0	0  
 73262.917000  	    7a	8	2  
 73263.460000  	    50	0	0  
 74263.892000  	    ba	8	2  
 74264.417000  	    10	0	0  
 74314.918000  	    7a	8	2  
 74315.478000  	    50	0	0  
 75315.942000  	    8a	b	2  
 75316.534000  	    8a	a	2  
 75317.073000  	    0	0	0  
 78317.652000  	    7a	8	2  
 78318.191000  	    50	0	0  
 79318.651000  	    b9	8	2  
 79319.152000  	    10	0	0  
 81319.563000  	    ba	4	2  
 81320.074000  	    0	0	0  
 81520.541000  	    7a	8	2  
 81521.079000  	    50	0	0  
 82521.614000  	    ba	8	2  
 82522.151000  	    10	0	0  
 82572.651000  	    7a	8	2  
 82573.180000  	    50	0	0  
 83573.674000  	    8a	b	2  
 83574.218000  	    8a	a	2  
 83574.699000  	    0	0	0  
 86575.143000  	    7a	8	2  
 86575.728000  	    50	0	0  
 87576.257000  	    b9	8	2  
 87576.808000  	    10	0	0  
 89577.292000  	    ba	4	2  
 89577.834000  	    0	0	0  
 89778.291000  	    7a	8	2  
 89778.769000  	    50	0	0  
 90779.211000  	    ba	8	2  
 90779.755000  	    10	0	0  
 90830.262000  	    7a	8	2  
 90830.795000  	    50	0	0  
 91831.292000  	    8a	b	2  
 91831.885000  	    8a	a	2  
 91832.413000  	    0	0	0  
 94832.898000  	    7a	8	2  
 94833.476000  	    50	0	0  
 95833.925000  	    b9	8	2  
 95834.543000  	    10	0	0  
 97835.046000  	    ba	4	2  
 97835.621000  	    0	0	0  
 98036.105000  	    7a	8	2  
 98036.680000  	    50	0	0  
 99037.240000  	    ba	8	2  
 99037.742000  	    10	0	0  
 99088.230000  	    7a	8	2  
 99088.778000  	    50	0	0  
 100089.220000  	    8a	b	2  
 100089.686000  	    8a	a	2  
 100090.165000  	    0	0	0  
 103090.623000  	    7a	8	2  
 103091.224000  	    50	0	0  
 104091.802000  	    b9	8	2  
 104092.286000  	    10	0	0  
 106092.729000  	    ba	4	2  
 106093.308000  	    0	0	0  
 106293.796000  	    7a	8	2  
 106294.328000  	    50	0	0  
 107294.764000  	    ba	8	2  
 107295.266000  	    10	0	0  
 107345.760000  	    7a	8	2  
 107346.364000  	    50	0	0  
 108346.898000  	    8a	b	2  
 108347.416000  	    8a	a	2  
 108347.945000  	    0	0	0  
 111348.385000  	    7a	8	2  
 111348.917000  	    50	0	0  
 112349.402000  	    b9	8	2  
 112349.961000  	    10	0	0  
 114350.463000  	    ba	4	2  
 114351.026000  	    0	0	0  
 114551.466000  	    7a	8	2  
 114551.970000  	    50	0	0  
 115552.431000  	    ba	8	2  
 115553.045000  	    10	0	0  
 115603.580000  	    7a	8	2  
 115604.111000  	    50	0	0  
 116604.528000  	    8a	b	2  
 116605.008000  	    8a	a	2  
 116605.477000  	    0	0	0  
 119605.921000  	    7a	8	2  
 119606.424000  	    50	0	0  
 120606.844000  	    b9	8	2  
 120607.366000  	    10	0	0  
 122607.788000  	    ba	4	2  
 122608.249000  	    0	0	0  
 122808.699000  	    7a	8	2  
 122809.222000  	    50	0	0  
 123809.714000  	    ba	8	2  
 123810.268000  	    10	0	0  
 123860.881000  	    7a	8	2  
 123861.406000  	    50	0	0  
 124861.910000  	    8a	b	2  
 124862.407000  	    8a	a	2  
 124862.857000  	    0	0	0  
 127863.410000  	    7a	8	2  
 127863.962000  	    50	0	0  
 128864.450000  	    b9	8	2  
 128864.975000  	    10	0	0  
 130865.974000  	    ba	4	2  
 130866.557000  	    0	0	0  
 131067.022000  	    7a	8	2  
 131067.501000  	    50	0	0  
 132067.974000  	    ba	8	2  
 132068.537000  	    10	0	0  
 132119.060000  	    7a	8	2  
 132119.589000  	    50	0	0  
 133120.030000  	    8a	b	2  
 133120.513000  	    8a	a	2  
 133120.983000  	    0	0	0  
 136121.469000  	    7a	8	2  
 136122.015000  	    50	0	0  
 137122.493000  	    b9	8	2  
 137123.007000  	    10	0	0  
 139123.411000  	    ba	4	2  
 139123.925000  	    0	0	0  
 139324.341000  	    7a	8	2  
 139324.822000  	    50	0	0  
 140325.217000  	    ba	8	2  
 140325.767000  	    10	0	0  
 140376.218000  	    7a	8	2  
 140376.775000  	    50	0	0  
 141377.245000  	    8a	b	2  
 141377.807000  	    8a	a	2  
 141378.320000  	    0	0	0  
 144378.831000  	    7a	8	2  
 144379.364000  	    50	0	0  
 145379.791000  	    b9	8	2  
 145380.309000  	    10	0	0  
 147380.728000  	    ba	4	2  
 147381.177000  	    0	0	0  
 147581.628000  	    7a	8	2  
 147582.140000  	    50	0	0  
 148582.587000  	    ba	8	2  
 148583.129000  	    10	0	0  
 148633.638000  	    7a	8	2  
 148634.194000  	    50	0	0  
 149634.670000  	    8a	b	2  
 149635.197000  	    8a	a	2  
 149635.696000  	    0	0	0  
 152636.165000  	    7a	8	2  
 152636.740000  	    50	0	0  
 153637.241000  	    b9	8	2  
 153637.839000  	    10	0	0  
 155638.293000  	    ba	4	2  
 155638.910000  	    0	0	0  
 155839.390000  	    7a	8	2  
 155839.951000  	    50	0	0  
 156840.402000  	    ba	8	2  
 156840.919000  	    10	0	0  
 156891.399000  	    7a	8	2  
 156891.923000  	    50	0	0  
 157892.432000  	    8a	b	2  
 157892.974000  	    8a	a	2  
 157893.483000  	    0	0	0  
 160893.969000  	    7a	8	2  
 160894.518000  	    50	0	0  
 161894.958000  	    b9	8	2  
 161895.488000  	    10	0	0  
 163895.914000  	    ba	4	2  
 163896.396000  	    0	0	0  
 164096.823000  	    7a	8	2  
 164097.334000  	    50	0	0  
 165097.783000  	    ba	8	2  
 165098.299000  	    10	0	0  
 165148.809000  	    7a	8	2  
 165149.350000  	    50	0	0  
 166149.811000  	    8a	b	2  
 166150.394000  	    8a	a	2  
 166150.918000  	    0	0	0  
 169151.386000  	    7a	8	2  
 169151.988000  	    50	0	0  
 170152.464000  	    b9	8	2  
 170152.991000  	    10	0	0  
 172153.445000  	    ba	4	2  
 172153.950000  	    0	0	0  
 172354.377000  	    7a	8	2  
 172354.878000  	    50	0	0  
 173355.301000  	    ba	8	2  
 173355.856000  	    10	0	0  
 173406.428000  	    7a	8	2  
 173407.003000  	    50	0	0  
 174407.577000  	    8a	b	2  
 174408.125000  	    8a	a	2  
 174408.673000  	    0	0	0  
 177409.186000  	    7a	8	2  
 177409.700000  	    50	0	0  
 178410.200000  	    b9	8	2  
 178410.754000  	    10	0	0  
 180411.229000  	    ba	4	2  
 180411.738000  	    0	0	0  
 180612.147000  	    7a	8	2  
 180612.637000  	    50	0	0  
 181613.804000  	    ba	8	2  
 181614.323000  	    10	0	0  
 181664.812000  	    7a	8	2  
 181665.353000  	    50	0	0  
 182665.836000  	    8a	b	2  
 182666.373000  	    8a	a	2  
 182666.875000  	    0	0	0  
 185667.347000  	    7a	8	2  
 185667.898000  	    50	0	0  
 186668.377000  	    b9	8	2  
 186668.932000  	    10	0	0  
 188669.374000  	    ba	4	2  
 188669.965000  	    0	0	0  
 188870.447000  	    7a	8	2  
 188870.951000  	    50	0	0  
 189871.379000  	    ba	8	2  
 189871.908000  	    10	0	0  
 189922.403000  	    7a	8	2  
 189922.949000  	    50	0	0  
 190923.452000  	    8a	b	2  
 190924.111000  	    8a	a	2  
 190924.676000  	    0	0	0  
 193925.164000  	    7a	8	2  
 193925.786000  	    50	0	0  
 194926.318000  	    b9	8	2  
 194926.872000  	    10	0	0  
 196927.342000  	    ba	4	2  
 196927.853000  	    0	0	0  
 197128.271000  	    7a	8	2  
 197128.764000  	    50	0	0  
 198129.182000  	    ba	8	2  
 198129.772000  	    10	0	0  
 198180.311000  	    7a	8	2  
 198180.839000  	    50	0	0  
 199181.307000  	    8a	b	2  
 199181.910000  	    8a	a	2  
 199182.455000  	    0	0	0  
 202182.970000  	    7a	8	2  
 202183.533000  	    50	0	0  
 203184.037000  	    b9	8	2  
 203184.580000  	    10	0	0  
 205185.053000  	    ba	4	2  
 205185.624000  	    0	0	0  
 205386.096000  	    7a	8	2  
 205386.619000  	    50	0	0  
 206387.027000  	    ba	8	2  
 206387.513000  	    10	0	0  
 206437.958000  	    7a	8	2  
 206438.488000  	    50	0	0  
 207438.961000  	    8a	b	2  
 207439.488000  	    8a	a	2  
 207439.998000  	    0	0	0  
 210440.527000  	    7a	8	2  
 210441.080000  	    50	0	0  
 211441.518000  	    b9	8	2  
 211442.048000  	    10	0	0  
 213442.471000  	    ba	4	2  
 213442.974000  	    0	0	0  
 213643.425000  	    7a	8	2  
 213643.942000  	    50	0	0  
 214644.405000  	    ba	8	2  
 214644.967000  	    10	0	0  
 214695.494000  	    7a	8	2  
 214696.032000  	    50	0	0  
 215696.524000  	    8a	b	2  
 215697.068000  	    8a	a	2  
 215697.584000  	    0	0	0  
 218698.082000  	    7a	8	2  
 218698.591000  	    50	0	0  
 219699.025000  	    b9	8	2  
 219699.538000  	    10	0	0  
 221700.053000  	    ba	4	2  
 221700.611000  	    0	0	0  
 221901.153000  	    7a	8	2  
 221901.693000  	    50	0	0  
 222902.144000  	    ba	8	2  
 222902.664000  	    10	0	0  
 222953.110000  	    7a	8	2  
 222953.630000  	    50	0	0  
 223954.085000  	    8a	b	2  
 223954.594000  	    8a	a	2  
 223955.065000  	    0	0	0  
 226955.499000  	    7a	8	2  
 226956.012000  	    50	0	0  
 227956.489000  	    b9	8	2  
 227957.029000  	    10	0	0  
 229957.481000  	    ba	4	2  
 229957.988000  	    0	0	0  
 230158.422000  	    7a	8	2  
 230158.926000  	    50	0	0  
 231159.368000  	    ba	8	2  
 231159.883000  	    10	0	0  
 231210.380000  	    7a	8	2  
 231210.900000  	    50	0	0  
 232211.327000  	    8a	b	2  
 232211.808000  	    8a	a	2  
 232212.278000  	    0	0	0  
 235212.683000  	    7a	8	2  
 235213.176000  	    50	0	0  
 236213.621000  	    b9	8	2  
 236214.136000  	    10	0	0  
 238214.585000  	    ba	4	2  
 238215.136000  	    0	0	0  
 238415.579000  	    7a	8	2  
 238416.076000  	    50	0	0  
 239416.509000  	    ba	8	2  
 239417.047000  	    10	0	0  
 239467.535000  	    7a	8	2  
 239468.093000  	    50	0	0  
 240468.566000  	    8a	b	2  
 240469.056000  	    8a	a	2  
 240469.538000  	    0	0	0  
 243470.019000  	    7a	8	2  
 243470.612000  	    50	0	0  
 244471.152000  	    b9	8	2  
 244471.711000  	    10	0	0  
 246472.208000  	    ba	4	2  
 246472.743000  	    0	0	0  
 246673.235000  	    7a	8	2  
 246673.826000  	    50	0	0  
 247674.246000  	    ba	8	2  
 247674.735000  	    10	0	0  
 247725.215000  	    7a	8	2  
 247725.809000  	    50	0	0  
 248726.315000  	    8a	b	2  
 248726.888000  	    8a	a	2  
 248727.400000  	    0	0	0  
 251727.867000  	    7a	8	2  
 251728.453000  	    50	0	0  
 252728.929000  	    b9	8	2  
 252729.437000  	    10	0	0  
 254729.863000  	    ba	4	2  
 254730.358000  	    0	0	0  
 254930.778000  	    7a	8	2  
 254931.291000  	    50	0	0  
 255931.846000  	    ba	8	2  
 255932.397000  	    10	0	0  
 255982.943000  	    7a	8	2  
 255983.563000  	    50	0	0  
 256984.131000  	    8a	b	2  
 256984.730000  	    8a	a	2  
 256985.269000  	    0	0	0  
 259985.770000  	    7a	8	2  
 259986.289000  	    50	0	0  
 260986.741000  	    b9	8	2  
 260987.271000  	    10	0	0  
 262987.766000  	    ba	4	2  
 262988.310000  	    0	0	0  
 263188.791000  	    7a	8	2  
 263189.331000  	    50	0	0  
 264189.761000  	    ba	8	2  
 264190.347000  	    10	0	0  
 264240.898000  	    7a	8	2  
 264241.448000  	    50	0	0  
 265241.903000  	    8a	b	2  
 265242.412000  	    8a	a	2  
 265242.883000  	    0	0	0  
 268243.363000  	    7a	8	2  
 268243.936000  	    50	0	0  
 269244.390000  	    b9	8	2  
 269244.980000  	    10	0	0  
 271245.501000  	    ba	4	2  
 271246.111000  	    0	0	0  
 271446.559000  	    7a	8	2  
 271447.070000  	    50	0	0  
 272447.492000  	    ba	8	2  
 272447.998000  	    10	0	0  
 272498.510000  	    7a	8	2  
 272499.120000  	    50	0	0  
 273040.047000  	    ba	8	2  
 273040.492000  	    10	0	0  
