---------------------------------------------------
  Seconds  	 Bits to EIO (12) 	 CIO (13) 	 FIO (15)
 12525444.867000  	    b9	0	2  
 12525446.129000  	    10	0	0  
 12534447.434000  	    7a	8	2  
 12534448.705000  	    50	0	0  
 12535450.984000  	    ba	0	2  
 12535452.203000  	    10	0	0  
 12535653.553000  	    7a	8	2  
 12535654.827000  	    50	0	0  
 12536657.025000  	    8a	3	2  
 12536658.183000  	    8a	2	2  
 12536659.375000  	    0	0	0  
 12542660.656000  	    7a	8	2  
 12542661.881000  	    50	0	0  
 12543664.023000  	    b9	0	2  
 12543665.178000  	    10	0	0  
 12552666.464000  	    7a	8	2  
 12552667.731000  	    50	0	0  
 12553670.175000  	    ba	0	2  
 12553671.373000  	    10	0	0  
 12553872.699000  	    7a	8	2  
 12553873.984000  	    50	0	0  
 12554876.487000  	    8a	3	2  
 12554877.743000  	    8a	2	2  
 12554878.988000  	    0	0	0  
 12560880.338000  	    7a	8	2  
 12560881.621000  	    50	0	0  
 12561883.909000  	    b9	0	2  
 12561885.086000  	    10	0	0  
 12570886.430000  	    7a	8	2  
 12570887.733000  	    50	0	0  
 12571890.195000  	    ba	0	2  
 12571891.416000  	    10	0	0  
 12572092.696000  	    7a	8	2  
 12572093.959000  	    50	0	0  
 12573096.377000  	    8a	3	2  
 12573097.644000  	    8a	2	2  
 12573098.903000  	    0	0	0  
 12579100.177000  	    7a	8	2  
 12579101.372000  	    50	0	0  
 12580103.562000  	    b9	0	2  
 12580104.796000  	    10	0	0  
 12589106.132000  	    7a	8	2  
 12589107.366000  	    50	0	0  
 12590109.468000  	    ba	0	2  
 12590110.665000  	    10	0	0  
 12590311.981000  	    7a	8	2  
 12590313.276000  	    50	0	0  
 12591315.572000  	    8a	3	2  
 12591316.758000  	    8a	2	2  
 12591317.933000  	    0	0	0  
 12597319.181000  	    7a	8	2  
 12597320.468000  	    50	0	0  
 12598322.910000  	    b9	0	2  
 12598324.083000  	    10	0	0  
 12607325.361000  	    7a	8	2  
 12607326.642000  	    50	0	0  
 12608329.040000  	    ba	0	2  
 12608330.316000  	    10	0	0  
 12608531.682000  	    7a	8	2  
 12608533.031000  	    50	0	0  
 12609535.604000  	    8a	3	2  
 12609536.899000  	    8a	2	2  
 12609538.149000  	    0	0	0  
 12615539.450000  	    7a	8	2  
 12615540.671000  	    50	0	0  
 12616542.215000  	    b9	0	2  
 12616543.371000  	    10	0	0  
 12625544.638000  	    7a	8	2  
 12625545.919000  	    50	0	0  
 12626548.224000  	    ba	0	2  
 12626549.376000  	    10	0	0  
 12626750.672000  	    7a	8	2  
 12626751.958000  	    50	0	0  
 12627754.409000  	    b6	1	2  
 12627755.601000  	    86	2	2  
 12627756.772000  	    0	0	0  
 12633758.096000  	    76	8	2  
 12633759.383000  	    50	0	0  
 12634761.636000  	    b5	0	2  
 12634762.858000  	    10	0	0  
 12643764.140000  	    76	8	2  
 12643765.451000  	    50	0	0  
 12644767.871000  	    b6	0	2  
 12644769.042000  	    10	0	0  
 12644970.352000  	    76	8	2  
 12644971.638000  	    50	0	0  
 12645973.933000  	    8a	3	2  
 12645975.148000  	    8a	2	2  
 12645976.350000  	    0	0	0  
 12651977.623000  	    7a	8	2  
 12651978.891000  	    50	0	0  
 12652981.240000  	    b9	0	2  
 12652982.421000  	    10	0	0  
 12661983.732000  	    7a	8	2  
 12661985.024000  	    50	0	0  
 12662987.416000  	    ba	0	2  
 12662988.577000  	    10	0	0  
 12663189.835000  	    7a	8	2  
 12663191.086000  	    50	0	0  
 12664193.508000  	    8a	3	2  
 12664194.682000  	    8a	2	2  
 12664195.858000  	    0	0	0  
 12670197.155000  	    7a	8	2  
 12670198.383000  	    50	0	0  
 12671200.713000  	    b9	0	2  
 12671202.023000  	    10	0	0  
 12680203.369000  	    7a	8	2  
 12680204.622000  	    50	0	0  
 12681206.882000  	    ba	0	2  
 12681208.048000  	    10	0	0  
 12681409.349000  	    7a	8	2  
 12681410.628000  	    50	0	0  
 12682412.983000  	    8a	3	2  
 12682414.250000  	    8a	2	2  
 12682415.508000  	    0	0	0  
 12688416.853000  	    7a	8	2  
 12688418.129000  	    50	0	0  
 12689420.589000  	    b9	0	2  
 12689421.809000  	    10	0	0  
 12698423.174000  	    7a	8	2  
 12698424.441000  	    50	0	0  
 12699426.666000  	    ba	0	2  
 12699427.849000  	    10	0	0  
 12699629.180000  	    7a	8	2  
 12699630.455000  	    50	0	0  
 12700632.909000  	    8a	3	2  
 12700634.163000  	    8a	2	2  
 12700635.432000  	    0	0	0  
 12706636.751000  	    7a	8	2  
 12706638.052000  	    50	0	0  
 12707640.497000  	    b9	0	2  
 12707641.701000  	    10	0	0  
 12716642.989000  	    7a	8	2  
 12716644.216000  	    50	0	0  
 12717646.426000  	    ba	0	2  
 12717647.748000  	    10	0	0  
 12717849.093000  	    7a	8	2  
 12717850.375000  	    50	0	0  
 12718852.906000  	    8a	3	2  
 12718854.138000  	    8a	2	2  
 12718855.383000  	    0	0	0  
 12724856.680000  	    7a	8	2  
 12724857.904000  	    50	0	0  
 12725860.182000  	    b9	0	2  
 12725861.402000  	    10	0	0  
 12734862.724000  	    7a	8	2  
 12734863.994000  	    50	0	0  
 12735866.531000  	    ba	0	2  
 12735867.719000  	    10	0	0  
 12736069.000000  	    7a	8	2  
 12736070.293000  	    50	0	0  
 12737072.838000  	    8a	3	2  
 12737074.024000  	    8a	2	2  
 12737075.212000  	    0	0	0  
 12743076.529000  	    7a	8	2  
 12743077.785000  	    50	0	0  
 12744080.241000  	    b9	0	2  
 12744081.418000  	    10	0	0  
 12753082.670000  	    7a	8	2  
 12753083.918000  	    50	0	0  
 12754086.346000  	    ba	0	2  
 12754087.605000  	    10	0	0  
 12754288.959000  	    7a	8	2  
 12754290.230000  	    50	0	0  
 12755292.511000  	    8a	3	2  
 12755293.691000  	    8a	2	2  
 12755294.854000  	    0	0	0  
 12761296.093000  	    7a	8	2  
 12761297.296000  	    50	0	0  
 12762299.699000  	    b9	0	2  
 12762300.911000  	    10	0	0  
 12771302.271000  	    7a	8	2  
 12771303.567000  	    50	0	0  
 12772305.987000  	    ba	0	2  
 12772307.219000  	    10	0	0  
 12772508.545000  	    7a	8	2  
 12772509.853000  	    50	0	0  
 12773512.123000  	    8a	3	2  
 12773513.285000  	    8a	2	2  
 12773514.436000  	    0	0	0  
 12779515.796000  	    7a	8	2  
 12779517.055000  	    50	0	0  
 12780519.539000  	    b9	0	2  
 12780520.698000  	    10	0	0  
 12789521.929000  	    7a	8	2  
 12789523.226000  	    50	0	0  
 12790525.590000  	    ba	0	2  
 12790526.781000  	    10	0	0  
 12790728.050000  	    7a	8	2  
 12790729.248000  	    50	0	0  
 12791731.717000  	    8a	3	2  
 12791732.975000  	    8a	2	2  
 12791734.209000  	    0	0	0  
 12797735.461000  	    7a	8	2  
 12797736.682000  	    50	0	0  
 12798738.770000  	    b9	0	2  
 12798739.913000  	    10	0	0  
 12807741.113000  	    7a	8	2  
 12807742.325000  	    50	0	0  
 12808744.524000  	    ba	0	2  
 12808745.698000  	    10	0	0  
 12808947.030000  	    7a	8	2  
 12808948.235000  	    50	0	0  
 12809950.472000  	    b6	1	2  
 12809951.652000  	    86	2	2  
 12809952.874000  	    0	0	0  
 12815954.108000  	    76	8	2  
 12815955.248000  	    50	0	0  
 12816957.594000  	    b5	0	2  
 12816958.908000  	    10	0	0  
 12825960.222000  	    76	8	2  
 12825961.414000  	    50	0	0  
 12826963.767000  	    b6	0	2  
 12826964.972000  	    10	0	0  
 12827166.328000  	    76	8	2  
 12827167.679000  	    50	0	0  
 12828170.076000  	    8a	3	2  
 12828171.377000  	    8a	2	2  
 12828172.692000  	    0	0	0  
 12834173.981000  	    7a	8	2  
 12834175.153000  	    50	0	0  
 12835177.422000  	    b9	0	2  
 12835178.592000  	    10	0	0  
 12844179.841000  	    7a	8	2  
 12844181.035000  	    50	0	0  
 12845183.211000  	    ba	0	2  
 12845184.401000  	    10	0	0  
 12845385.692000  	    7a	8	2  
 12845386.959000  	    50	0	0  
 12846389.259000  	    8a	3	2  
 12846390.443000  	    8a	2	2  
 12846391.655000  	    0	0	0  
 12852392.905000  	    7a	8	2  
 12852394.128000  	    50	0	0  
 12853396.370000  	    b9	0	2  
 12853397.631000  	    10	0	0  
 12862398.983000  	    7a	8	2  
 12862400.266000  	    50	0	0  
 12863402.840000  	    ba	0	2  
 12863404.045000  	    10	0	0  
 12863605.405000  	    7a	8	2  
 12863606.682000  	    50	0	0  
 12864608.284000  	    8a	3	2  
 12864609.416000  	    8a	2	2  
 12864610.529000  	    0	0	0  
 12870611.692000  	    7a	8	2  
 12870612.913000  	    50	0	0  
 12871614.899000  	    b9	0	2  
 12871616.053000  	    10	0	0  
 12880617.322000  	    7a	8	2  
 12880618.581000  	    50	0	0  
 12881620.876000  	    ba	0	2  
 12881622.035000  	    10	0	0  
 12881823.364000  	    7a	8	2  
 12881824.613000  	    50	0	0  
 12882827.040000  	    8a	3	2  
 12882828.310000  	    8a	2	2  
 12882829.594000  	    0	0	0  
 12888830.942000  	    7a	8	2  
 12888832.215000  	    50	0	0  
 12889834.592000  	    b9	0	2  
 12889835.779000  	    10	0	0  
 12898837.030000  	    7a	8	2  
 12898838.255000  	    50	0	0  
 12899840.513000  	    ba	0	2  
 12899841.672000  	    10	0	0  
 12900042.981000  	    7a	8	2  
 12900044.187000  	    50	0	0  
 12901046.581000  	    8a	3	2  
 12901047.763000  	    8a	2	2  
 12901048.940000  	    0	0	0  
 12907050.203000  	    7a	8	2  
 12907051.439000  	    50	0	0  
 12908052.953000  	    b9	0	2  
 12908054.079000  	    10	0	0  
 12917055.286000  	    7a	8	2  
 12917056.457000  	    50	0	0  
 12918058.811000  	    ba	0	2  
 12918060.086000  	    10	0	0  
 12918261.471000  	    7a	8	2  
 12918262.752000  	    50	0	0  
 12919265.019000  	    8a	3	2  
 12919266.273000  	    8a	2	2  
 12919267.547000  	    0	0	0  
 12925268.873000  	    7a	8	2  
 12925270.082000  	    50	0	0  
 12926272.481000  	    b9	0	2  
 12926273.692000  	    10	0	0  
 12935275.013000  	    7a	8	2  
 12935276.301000  	    50	0	0  
 12936278.655000  	    ba	0	2  
 12936279.875000  	    10	0	0  
 12936481.190000  	    7a	8	2  
 12936482.463000  	    50	0	0  
 12937484.824000  	    8a	3	2  
 12937486.061000  	    8a	2	2  
 12937487.280000  	    0	0	0  
 12943488.555000  	    7a	8	2  
 12943489.837000  	    50	0	0  
 12944492.123000  	    b9	0	2  
 12944493.463000  	    10	0	0  
 12953494.930000  	    7a	8	2  
 12953496.129000  	    50	0	0  
 12954498.339000  	    ba	0	2  
 12954499.578000  	    10	0	0  
 12954700.871000  	    7a	8	2  
 12954702.145000  	    50	0	0  
 12955704.403000  	    8a	3	2  
 12955705.595000  	    8a	2	2  
 12955706.793000  	    0	0	0  
 12961708.029000  	    7a	8	2  
 12961709.257000  	    50	0	0  
 12962710.778000  	    b9	0	2  
 12962711.899000  	    10	0	0  
 12971713.119000  	    7a	8	2  
 12971714.400000  	    50	0	0  
 12972716.732000  	    ba	0	2  
 12972717.919000  	    10	0	0  
 12972919.237000  	    7a	8	2  
 12972920.540000  	    50	0	0  
 12973922.896000  	    8a	3	2  
 12973924.155000  	    8a	2	2  
 12973925.401000  	    0	0	0  
 12979926.712000  	    7a	8	2  
 12979928.021000  	    50	0	0  
 12980930.284000  	    b9	0	2  
 12980931.495000  	    10	0	0  
 12989932.790000  	    7a	8	2  
 12989934.007000  	    50	0	0  
 12990936.313000  	    ba	0	2  
 12990937.507000  	    10	0	0  
 12991138.815000  	    7a	8	2  
 12991140.100000  	    50	0	0  
 12992142.618000  	    b6	1	2  
 12992143.842000  	    86	2	2  
 12992145.081000  	    0	0	0  
 12998146.365000  	    76	8	2  
 12998147.591000  	    50	0	0  
 12999150.133000  	    b5	0	2  
 12999151.411000  	    10	0	0  
 13008152.692000  	    76	8	2  
 13008153.899000  	    50	0	0  
 13009156.503000  	    b6	0	2  
 13009157.687000  	    10	0	0  
 13009358.968000  	    76	8	2  
 13009360.285000  	    50	0	0  
 13010362.810000  	    8a	3	2  
 13010363.999000  	    8a	2	2  
 13010365.192000  	    0	0	0  
 13016366.494000  	    7a	8	2  
 13016367.716000  	    50	0	0  
 13017369.885000  	    b9	0	2  
 13017371.046000  	    10	0	0  
 13026372.329000  	    7a	8	2  
 13026373.546000  	    50	0	0  
 13027376.070000  	    ba	0	2  
 13027377.338000  	    10	0	0  
 13027578.709000  	    7a	8	2  
 13027579.987000  	    50	0	0  
 13028582.519000  	    8a	3	2  
 13028583.714000  	    8a	2	2  
 13028584.872000  	    0	0	0  
 13034586.155000  	    7a	8	2  
 13034587.398000  	    50	0	0  
 13035589.673000  	    b9	0	2  
 13035590.897000  	    10	0	0  
 13044592.193000  	    7a	8	2  
 13044593.416000  	    50	0	0  
 13045595.860000  	    ba	0	2  
 13045597.054000  	    10	0	0  
 13045798.407000  	    7a	8	2  
 13045799.684000  	    50	0	0  
 13046802.148000  	    8a	3	2  
 13046803.351000  	    8a	2	2  
 13046804.595000  	    0	0	0  
 13052805.933000  	    7a	8	2  
 13052807.208000  	    50	0	0  
 13053809.519000  	    b9	0	2  
 13053810.695000  	    10	0	0  
 13062812.032000  	    7a	8	2  
 13062813.315000  	    50	0	0  
 13063814.958000  	    ba	0	2  
 13063816.089000  	    10	0	0  
 13064017.397000  	    7a	8	2  
 13064018.692000  	    50	0	0  
 13065021.245000  	    8a	3	2  
 13065022.445000  	    8a	2	2  
 13065023.693000  	    0	0	0  
 13071025.010000  	    7a	8	2  
 13071026.309000  	    50	0	0  
 13072028.536000  	    b9	0	2  
 13072029.706000  	    10	0	0  
 13081030.902000  	    7a	8	2  
 13081032.125000  	    50	0	0  
 13082034.613000  	    ba	0	2  
 13082035.861000  	    10	0	0  
 13082237.228000  	    7a	8	2  
 13082238.502000  	    50	0	0  
 13083240.808000  	    8a	3	2  
 13083242.020000  	    8a	2	2  
 13083243.210000  	    0	0	0  
 13089244.469000  	    7a	8	2  
 13089245.662000  	    50	0	0  
 13090248.132000  	    b9	0	2  
 13090249.347000  	    10	0	0  
 13099250.612000  	    7a	8	2  
 13099251.795000  	    50	0	0  
 13100254.152000  	    ba	0	2  
 13100255.355000  	    10	0	0  
 13100456.718000  	    7a	8	2  
 13100458.024000  	    50	0	0  
 13101460.503000  	    8a	3	2  
 13101461.731000  	    8a	2	2  
 13101462.931000  	    0	0	0  
 13107464.271000  	    7a	8	2  
 13107465.557000  	    50	0	0  
 13108467.739000  	    b9	0	2  
 13108468.896000  	    10	0	0  
 13117470.175000  	    7a	8	2  
 13117471.432000  	    50	0	0  
 13118473.719000  	    ba	0	2  
 13118474.967000  	    10	0	0  
 13118676.345000  	    7a	8	2  
 13118677.625000  	    50	0	0  
 13119680.077000  	    8a	3	2  
 13119681.306000  	    8a	2	2  
 13119682.547000  	    0	0	0  
 13125683.821000  	    7a	8	2  
 13125685.106000  	    50	0	0  
 13126687.335000  	    b9	0	2  
 13126688.506000  	    10	0	0  
 13135689.756000  	    7a	8	2  
 13135690.919000  	    50	0	0  
 13136693.379000  	    ba	0	2  
 13136694.560000  	    10	0	0  
 13136895.871000  	    7a	8	2  
 13136897.148000  	    50	0	0  
 13137899.436000  	    8a	3	2  
 13137900.585000  	    8a	2	2  
 13137901.728000  	    0	0	0  
 13143902.960000  	    7a	8	2  
 13143904.256000  	    50	0	0  
 13144906.041000  	    b9	0	2  
 13144907.254000  	    10	0	0  
 13153908.583000  	    7a	8	2  
 13153909.871000  	    50	0	0  
 13154911.601000  	    ba	0	2  
 13154912.758000  	    10	0	0  
 13155114.009000  	    7a	8	2  
 13155115.217000  	    50	0	0  
 13156117.686000  	    8a	3	2  
 13156118.985000  	    8a	2	2  
 13156120.286000  	    0	0	0  
 13162121.569000  	    7a	8	2  
 13162122.794000  	    50	0	0  
 13163125.239000  	    b9	0	2  
 13163126.419000  	    10	0	0  
 13172127.696000  	    7a	8	2  
 13172128.932000  	    50	0	0  
 13173131.424000  	    ba	0	2  
 13173132.639000  	    10	0	0  
 13173333.972000  	    7a	8	2  
 13173335.246000  	    50	0	0  
 13174337.698000  	    b6	1	2  
 13174338.869000  	    86	2	2  
 13174340.044000  	    0	0	0  
 13180341.358000  	    76	8	2  
 13180342.593000  	    50	0	0  
 13181344.765000  	    b5	0	2  
 13181345.915000  	    10	0	0  
 13190347.081000  	    76	8	2  
 13190348.225000  	    50	0	0  
 13191350.528000  	    b6	0	2  
 13191351.745000  	    10	0	0  
 13191553.000000  	    76	8	2  
 13191554.255000  	    50	0	0  
 13192556.594000  	    8a	3	2  
 13192557.791000  	    8a	2	2  
 13192558.947000  	    0	0	0  
 13198560.210000  	    7a	8	2  
 13198561.479000  	    50	0	0  
 13199563.923000  	    b9	0	2  
 13199565.206000  	    10	0	0  
 13208566.513000  	    7a	8	2  
 13208567.682000  	    50	0	0  
 13209570.124000  	    ba	0	2  
 13209571.355000  	    10	0	0  
 13209772.722000  	    7a	8	2  
 13209773.990000  	    50	0	0  
 13210776.348000  	    8a	3	2  
 13210777.556000  	    8a	2	2  
 13210778.817000  	    0	0	0  
 13216780.125000  	    7a	8	2  
 13216781.358000  	    50	0	0  
 13217783.760000  	    b9	0	2  
 13217784.940000  	    10	0	0  
 13226786.215000  	    7a	8	2  
 13226787.516000  	    50	0	0  
 13227790.038000  	    ba	0	2  
 13227791.235000  	    10	0	0  
 13227992.579000  	    7a	8	2  
 13227993.854000  	    50	0	0  
 13228996.371000  	    8a	3	2  
 13228997.561000  	    8a	2	2  
 13228998.751000  	    0	0	0  
 13235000.096000  	    7a	8	2  
 13235001.345000  	    50	0	0  
 13236003.763000  	    b9	0	2  
 13236004.959000  	    10	0	0  
 13245006.322000  	    7a	8	2  
 13245007.565000  	    50	0	0  
 13246009.223000  	    ba	0	2  
 13246010.376000  	    10	0	0  
 13246211.574000  	    7a	8	2  
 13246212.845000  	    50	0	0  
 13247215.392000  	    8a	3	2  
 13247216.618000  	    8a	2	2  
 13247217.866000  	    0	0	0  
 13253219.212000  	    7a	8	2  
 13253220.468000  	    50	0	0  
 13254222.935000  	    b9	0	2  
 13254224.181000  	    10	0	0  
 13263225.452000  	    7a	8	2  
 13263226.669000  	    50	0	0  
 13264229.006000  	    ba	0	2  
 13264230.187000  	    10	0	0  
 13264431.483000  	    7a	8	2  
 13264432.764000  	    50	0	0  
 13265435.000000  	    8a	3	2  
 13265436.248000  	    8a	2	2  
 13265437.466000  	    0	0	0  
 13271438.695000  	    7a	8	2  
 13271439.928000  	    50	0	0  
 13272442.126000  	    b9	0	2  
 13272443.302000  	    10	0	0  
 13281444.562000  	    7a	8	2  
 13281445.728000  	    50	0	0  
 13282448.016000  	    ba	0	2  
 13282449.219000  	    10	0	0  
 13282650.665000  	    7a	8	2  
 13282651.985000  	    50	0	0  
 13283654.329000  	    8a	3	2  
 13283655.550000  	    8a	2	2  
 13283656.751000  	    0	0	0  
 13289657.946000  	    7a	8	2  
 13289659.173000  	    50	0	0  
 13290661.752000  	    b9	0	2  
 13290662.934000  	    10	0	0  
 13299664.254000  	    7a	8	2  
 13299665.526000  	    50	0	0  
 13300667.918000  	    ba	0	2  
 13300669.141000  	    10	0	0  
 13300870.469000  	    7a	8	2  
 13300871.755000  	    50	0	0  
 13301873.995000  	    8a	3	2  
 13301875.236000  	    8a	2	2  
 13301876.486000  	    0	0	0  
 13307877.787000  	    7a	8	2  
 13307879.086000  	    50	0	0  
 13308881.593000  	    b9	0	2  
 13308882.788000  	    10	0	0  
 13317884.091000  	    7a	8	2  
 13317885.300000  	    50	0	0  
 13318887.698000  	    ba	0	2  
 13318888.889000  	    10	0	0  
 13319090.231000  	    7a	8	2  
 13319091.527000  	    50	0	0  
 13320093.998000  	    8a	3	2  
 13320095.184000  	    8a	2	2  
 13320096.402000  	    0	0	0  
 13326097.734000  	    7a	8	2  
 13326099.019000  	    50	0	0  
 13327101.287000  	    b9	0	2  
 13327102.458000  	    10	0	0  
 13336103.751000  	    7a	8	2  
 13336105.018000  	    50	0	0  
 13337107.388000  	    ba	0	2  
 13337108.548000  	    10	0	0  
 13337309.846000  	    7a	8	2  
 13337311.168000  	    50	0	0  
 13338313.448000  	    8a	3	2  
 13338314.712000  	    8a	2	2  
 13338315.959000  	    0	0	0  
 13344317.284000  	    7a	8	2  
 13344318.564000  	    50	0	0  
 13345321.049000  	    b9	0	2  
 13345322.231000  	    10	0	0  
 13354323.524000  	    7a	8	2  
 13354324.812000  	    50	0	0  
 13355327.304000  	    ba	0	2  
 13355328.537000  	    10	0	0  
 13355529.912000  	    7a	8	2  
 13355531.221000  	    50	0	0  
 13356533.410000  	    b6	1	2  
 13356534.563000  	    86	2	2  
 13356535.732000  	    0	0	0  
 13362536.954000  	    76	8	2  
 13362538.165000  	    50	0	0  
 13363540.702000  	    b5	0	2  
 13363541.923000  	    10	0	0  
 13372543.215000  	    76	8	2  
 13372544.406000  	    50	0	0  
 13373546.745000  	    b6	0	2  
 13373547.905000  	    10	0	0  
 13373749.181000  	    76	8	2  
 13373750.450000  	    50	0	0  
 13374752.939000  	    8a	3	2  
 13374754.204000  	    8a	2	2  
 13374755.464000  	    0	0	0  
 13380756.794000  	    7a	8	2  
 13380758.103000  	    50	0	0  
 13381760.722000  	    b9	0	2  
 13381761.907000  	    10	0	0  
 13390763.201000  	    7a	8	2  
 13390764.467000  	    50	0	0  
 13391766.929000  	    ba	0	2  
 13391768.115000  	    10	0	0  
 13391969.420000  	    7a	8	2  
 13391970.692000  	    50	0	0  
 13392973.146000  	    8a	3	2  
 13392974.328000  	    8a	2	2  
 13392975.559000  	    0	0	0  
 13398976.895000  	    7a	8	2  
 13398978.176000  	    50	0	0  
 13399980.449000  	    b9	0	2  
 13399981.729000  	    10	0	0  
 13408983.115000  	    7a	8	2  
 13408984.372000  	    50	0	0  
 13409986.682000  	    ba	0	2  
 13409987.870000  	    10	0	0  
 13410189.245000  	    7a	8	2  
 13410190.595000  	    50	0	0  
 13411193.237000  	    8a	3	2  
 13411194.423000  	    8a	2	2  
 13411195.585000  	    0	0	0  
 13417196.861000  	    7a	8	2  
 13417198.143000  	    50	0	0  
 13418200.522000  	    b9	0	2  
 13418201.736000  	    10	0	0  
 13427203.050000  	    7a	8	2  
 13427204.317000  	    50	0	0  
 13428206.649000  	    ba	0	2  
 13428207.845000  	    10	0	0  
 13428409.150000  	    7a	8	2  
 13428410.403000  	    50	0	0  
 13429412.785000  	    8a	3	2  
 13429413.960000  	    8a	2	2  
 13429415.131000  	    0	0	0  
 13435416.444000  	    7a	8	2  
 13435417.743000  	    50	0	0  
 13436420.363000  	    b9	0	2  
 13436421.589000  	    10	0	0  
 13445422.857000  	    7a	8	2  
 13445424.002000  	    50	0	0  
 13446426.213000  	    ba	0	2  
 13446427.446000  	    10	0	0  
 13446628.771000  	    7a	8	2  
 13446630.043000  	    50	0	0  
 13447632.329000  	    8a	3	2  
 13447633.548000  	    8a	2	2  
 13447634.760000  	    0	0	0  
 13453635.983000  	    7a	8	2  
 13453637.219000  	    50	0	0  
 13454639.459000  	    b9	0	2  
 13454640.678000  	    10	0	0  
 13463641.952000  	    7a	8	2  
 13463643.186000  	    50	0	0  
 13464645.522000  	    ba	0	2  
 13464646.743000  	    10	0	0  
 13464848.115000  	    7a	8	2  
 13464849.386000  	    50	0	0  
 13465851.740000  	    8a	3	2  
 13465852.960000  	    8a	2	2  
 13465854.170000  	    0	0	0  
 13471855.411000  	    7a	8	2  
 13471856.608000  	    50	0	0  
 13472859.024000  	    b9	0	2  
 13472860.271000  	    10	0	0  
 13481861.639000  	    7a	8	2  
 13481862.920000  	    50	0	0  
 13482865.558000  	    ba	0	2  
 13482866.739000  	    10	0	0  
 13483068.019000  	    7a	8	2  
 13483069.295000  	    50	0	0  
 13484071.650000  	    8a	3	2  
 13484072.852000  	    8a	2	2  
 13484074.078000  	    0	0	0  
 13490075.420000  	    7a	8	2  
 13490076.701000  	    50	0	0  
 13491078.967000  	    b9	0	2  
 13491080.235000  	    10	0	0  
 13500081.507000  	    7a	8	2  
 13500082.675000  	    50	0	0  
 13501084.196000  	    ba	0	2  
 13501085.321000  	    10	0	0  
 13501286.515000  	    7a	8	2  
 13501287.743000  	    50	0	0  
 13502290.211000  	    8a	3	2  
 13502291.455000  	    8a	2	2  
 13502292.725000  	    0	0	0  
 13508294.031000  	    7a	8	2  
 13508295.291000  	    50	0	0  
 13509297.789000  	    b9	0	2  
 13509298.974000  	    10	0	0  
 13518300.278000  	    7a	8	2  
 13518301.488000  	    50	0	0  
 13519303.816000  	    ba	0	2  
 13519304.981000  	    10	0	0  
 13519506.256000  	    7a	8	2  
 13519507.498000  	    50	0	0  
 13520509.820000  	    8a	3	2  
 13520511.011000  	    8a	2	2  
 13520512.225000  	    0	0	0  
 13526513.513000  	    7a	8	2  
 13526514.699000  	    50	0	0  
 13527516.968000  	    b9	0	2  
 13527518.148000  	    10	0	0  
 13536519.492000  	    7a	8	2  
 13536520.751000  	    50	0	0  
 13537523.147000  	    ba	0	2  
 13537524.344000  	    10	0	0  
 13537725.690000  	    7a	8	2  
 13537726.976000  	    50	0	0  
 13538729.395000  	    b6	1	2  
 13538730.571000  	    86	2	2  
 13538731.798000  	    0	0	0  
 13544733.180000  	    76	8	2  
 13544734.457000  	    50	0	0  
 13545736.702000  	    b5	0	2  
 13545737.882000  	    10	0	0  
 13554739.159000  	    76	8	2  
 13554740.408000  	    50	0	0  
 13555742.918000  	    b6	0	2  
 13555744.106000  	    10	0	0  
 13555945.414000  	    76	8	2  
 13555946.711000  	    50	0	0  
 13556949.165000  	    8a	3	2  
 13556950.412000  	    8a	2	2  
 13556951.680000  	    0	0	0  
 13562952.966000  	    7a	8	2  
 13562954.191000  	    50	0	0  
 13563956.531000  	    b9	0	2  
 13563957.710000  	    10	0	0  
 13572959.000000  	    7a	8	2  
 13572960.291000  	    50	0	0  
 13573962.768000  	    ba	0	2  
 13573963.965000  	    10	0	0  
 13574165.317000  	    7a	8	2  
 13574166.593000  	    50	0	0  
 13575168.901000  	    8a	3	2  
 13575170.142000  	    8a	2	2  
 13575171.383000  	    0	0	0  
 13581172.707000  	    7a	8	2  
 13581173.961000  	    50	0	0  
 13582176.266000  	    b9	0	2  
 13582177.511000  	    10	0	0  
 13591178.874000  	    7a	8	2  
 13591180.156000  	    50	0	0  
 13592182.629000  	    ba	0	2  
 13592183.853000  	    10	0	0  
 13592385.226000  	    7a	8	2  
 13592386.514000  	    50	0	0  
 13593389.148000  	    8a	3	2  
 13593390.363000  	    8a	2	2  
 13593391.619000  	    0	0	0  
 13599392.921000  	    7a	8	2  
 13599394.180000  	    50	0	0  
 13600396.674000  	    b9	0	2  
 13600397.951000  	    10	0	0  
 13609399.373000  	    7a	8	2  
 13609400.657000  	    50	0	0  
 13610403.061000  	    ba	0	2  
 13610404.249000  	    10	0	0  
 13610605.495000  	    7a	8	2  
 13610606.712000  	    50	0	0  
 13611609.108000  	    8a	3	2  
 13611610.376000  	    8a	2	2  
 13611611.671000  	    0	0	0  
 13617612.989000  	    7a	8	2  
 13617614.269000  	    50	0	0  
 13618616.739000  	    b9	0	2  
 13618617.914000  	    10	0	0  
 13627619.121000  	    7a	8	2  
 13627620.319000  	    50	0	0  
 13628622.715000  	    ba	0	2  
 13628623.916000  	    10	0	0  
 13628825.282000  	    7a	8	2  
 13628826.557000  	    50	0	0  
 13629828.957000  	    8a	3	2  
 13629830.140000  	    8a	2	2  
 13629831.376000  	    0	0	0  
 13635832.649000  	    7a	8	2  
 13635833.850000  	    50	0	0  
 13636836.268000  	    b9	0	2  
 13636837.468000  	    10	0	0  
 13645838.834000  	    7a	8	2  
