---------------------------------------------------
  Seconds  	 Bits to EIO (12) 	 CIO (13) 	 FIO (15)
 56650.892000  	    50	0	0  
 57651.250000  	    ba	8	2  
 57651.703000  	    10	0	0  
 57702.196000  	    7a	8	2  
 57702.753000  	    50	0	0  
 58703.277000  	    8a	b	2  
 58703.843000  	    8a	a	2  
 58704.345000  	    0	0	0  
 61704.806000  	    7a	8	2  
 61705.351000  	    50	0	0  
 62705.792000  	    b9	8	2  
 62706.504000  	    10	0	0  
 64707.138000  	    ba	4	2  
 64707.748000  	    0	0	0  
 64908.303000  	    7a	8	2  
 64908.851000  	    50	0	0  
 65909.360000  	    ba	8	2  
 65909.903000  	    10	0	0  
 65960.406000  	    7a	8	2  
 65961.035000  	    50	0	0  
 66961.573000  	    8a	b	2  
 66962.073000  	    8a	a	2  
 66962.543000  	    0	0	0  
 69962.953000  	    7a	8	2  
 69963.413000  	    50	0	0  
 70963.868000  	    b9	8	2  
 70964.418000  	    10	0	0  
 72964.869000  	    ba	4	2  
 72965.368000  	    0	0	0  
 73165.830000  	    7a	8	2  
 73166.365000  	    50	0	0  
 74166.803000  	    ba	8	2  
 74167.333000  	    10	0	0  
 74217.928000  	    7a	8	2  
 74218.549000  	    50	0	0  
 75219.099000  	    8a	b	2  
 75219.617000  	    8a	a	2  
 75220.100000  	    0	0	0  
 78220.616000  	    7a	8	2  
 78221.360000  	    50	0	0  
 79221.884000  	    b9	8	2  
 79222.460000  	    10	0	0  
 81222.962000  	    ba	4	2  
 81223.494000  	    0	0	0  
 81423.974000  	    7a	8	2  
 81424.535000  	    50	0	0  
 82424.990000  	    ba	8	2  
 82425.525000  	    10	0	0  
 82476.059000  	    7a	8	2  
 82476.686000  	    50	0	0  
 83477.268000  	    8a	b	2  
 83477.812000  	    8a	a	2  
 83478.428000  	    0	0	0  
 86479.028000  	    7a	8	2  
 86479.577000  	    50	0	0  
 87480.044000  	    b9	8	2  
 87480.592000  	    10	0	0  
 89481.063000  	    ba	4	2  
 89481.610000  	    0	0	0  
 89682.110000  	    7a	8	2  
 89682.666000  	    50	0	0  
 90683.142000  	    ba	8	2  
 90683.655000  	    10	0	0  
 90734.186000  	    7a	8	2  
 90734.817000  	    50	0	0  
 91735.337000  	    8a	b	2  
 91735.882000  	    8a	a	2  
 91736.367000  	    0	0	0  
 94736.863000  	    7a	8	2  
 94737.376000  	    50	0	0  
 95737.916000  	    b9	8	2  
 95738.447000  	    10	0	0  
 97738.899000  	    ba	4	2  
 97739.412000  	    0	0	0  
 97939.949000  	    7a	8	2  
 97940.459000  	    50	0	0  
 98940.905000  	    ba	8	2  
 98941.404000  	    10	0	0  
 98991.887000  	    7a	8	2  
 98992.477000  	    50	0	0  
 99993.051000  	    8a	b	2  
 99993.584000  	    8a	a	2  
 99994.128000  	    0	0	0  
 102994.682000  	    7a	8	2  
 102995.321000  	    50	0	0  
 103995.846000  	    b9	8	2  
 103996.346000  	    10	0	0  
 105996.773000  	    ba	4	2  
 105997.352000  	    0	0	0  
 106197.825000  	    7a	8	2  
 106198.369000  	    50	0	0  
 107198.821000  	    ba	8	2  
 107199.331000  	    10	0	0  
 107249.857000  	    7a	8	2  
 107250.451000  	    50	0	0  
 108250.988000  	    8a	b	2  
 108251.551000  	    8a	a	2  
 108252.053000  	    0	0	0  
 111252.537000  	    7a	8	2  
 111253.018000  	    50	0	0  
 112253.492000  	    b9	8	2  
 112253.978000  	    10	0	0  
 114254.431000  	    ba	4	2  
 114254.983000  	    0	0	0  
 114455.471000  	    7a	8	2  
 114455.967000  	    50	0	0  
 115456.464000  	    ba	8	2  
 115456.996000  	    10	0	0  
 115507.510000  	    7a	8	2  
 115508.064000  	    50	0	0  
 116508.646000  	    8a	b	2  
 116509.196000  	    8a	a	2  
 116509.704000  	    0	0	0  
 119510.181000  	    7a	8	2  
 119510.716000  	    50	0	0  
 120511.153000  	    b9	8	2  
 120511.667000  	    10	0	0  
 122512.127000  	    ba	4	2  
 122512.651000  	    0	0	0  
 122713.096000  	    7a	8	2  
 122713.669000  	    50	0	0  
 123714.193000  	    ba	8	2  
 123714.739000  	    10	0	0  
 123765.272000  	    7a	8	2  
 123765.817000  	    50	0	0  
 124766.314000  	    8a	b	2  
 124766.860000  	    8a	a	2  
 124767.373000  	    0	0	0  
 127767.920000  	    7a	8	2  
 127768.434000  	    50	0	0  
 128768.994000  	    b9	8	2  
 128769.559000  	    10	0	0  
 130770.013000  	    ba	4	2  
 130770.505000  	    0	0	0  
 130970.933000  	    7a	8	2  
 130971.443000  	    50	0	0  
 131971.907000  	    ba	8	2  
 131972.440000  	    10	0	0  
 132022.949000  	    7a	8	2  
 132023.552000  	    50	0	0  
 133024.032000  	    8a	b	2  
 133024.628000  	    8a	a	2  
 133025.160000  	    0	0	0  
 136025.680000  	    7a	8	2  
 136026.228000  	    50	0	0  
 137026.679000  	    b9	8	2  
 137027.210000  	    10	0	0  
 139027.618000  	    ba	4	2  
 139028.073000  	    0	0	0  
 139228.527000  	    7a	8	2  
 139229.063000  	    50	0	0  
 140229.497000  	    ba	8	2  
 140229.963000  	    10	0	0  
 140280.467000  	    7a	8	2  
 140281.042000  	    50	0	0  
 141281.512000  	    8a	b	2  
 141281.998000  	    8a	a	2  
 141282.448000  	    0	0	0  
 144282.889000  	    7a	8	2  
 144283.431000  	    50	0	0  
 145283.881000  	    b9	8	2  
 145284.420000  	    10	0	0  
 147284.982000  	    ba	4	2  
 147285.477000  	    0	0	0  
 147485.913000  	    7a	8	2  
 147486.457000  	    50	0	0  
 148486.993000  	    ba	8	2  
 148487.532000  	    10	0	0  
 148538.050000  	    7a	8	2  
 148538.685000  	    50	0	0  
 149539.219000  	    8a	b	2  
 149539.748000  	    8a	a	2  
 149540.224000  	    0	0	0  
 152540.761000  	    7a	8	2  
 152541.259000  	    50	0	0  
 153541.697000  	    b9	8	2  
 153542.276000  	    10	0	0  
 155542.774000  	    ba	4	2  
 155543.563000  	    0	0	0  
 155744.130000  	    7a	8	2  
 155744.609000  	    50	0	0  
 156744.996000  	    ba	8	2  
 156745.476000  	    10	0	0  
 156795.930000  	    7a	8	2  
 156796.469000  	    50	0	0  
 157796.887000  	    8a	b	2  
 157797.393000  	    8a	a	2  
 157797.857000  	    0	0	0  
 160798.282000  	    7a	8	2  
 160798.799000  	    50	0	0  
 161799.244000  	    b9	8	2  
 161799.765000  	    10	0	0  
 163800.183000  	    ba	4	2  
 163800.711000  	    0	0	0  
 164001.151000  	    7a	8	2  
 164001.652000  	    50	0	0  
 165002.089000  	    ba	8	2  
 165002.636000  	    10	0	0  
 165053.195000  	    7a	8	2  
 165053.716000  	    50	0	0  
 166054.214000  	    8a	b	2  
 166054.763000  	    8a	a	2  
 166055.285000  	    0	0	0  
 169055.759000  	    7a	8	2  
 169056.281000  	    50	0	0  
 170056.697000  	    b9	8	2  
 170057.203000  	    10	0	0  
 172057.605000  	    ba	4	2  
 172058.070000  	    0	0	0  
 172258.467000  	    7a	8	2  
 172258.967000  	    50	0	0  
 173259.378000  	    ba	8	2  
 173259.878000  	    10	0	0  
 173310.365000  	    7a	8	2  
 173310.938000  	    50	0	0  
 174311.418000  	    8a	b	2  
 174311.963000  	    8a	a	2  
 174312.469000  	    0	0	0  
 177312.997000  	    7a	8	2  
 177313.558000  	    50	0	0  
 178314.025000  	    b9	8	2  
 178314.588000  	    10	0	0  
 180315.051000  	    ba	4	2  
 180315.569000  	    0	0	0  
 180516.021000  	    7a	8	2  
 180516.574000  	    50	0	0  
 181517.080000  	    ba	8	2  
 181517.631000  	    10	0	0  
 181568.151000  	    7a	8	2  
 181568.693000  	    50	0	0  
 182569.178000  	    8a	b	2  
 182569.782000  	    8a	a	2  
 182570.300000  	    0	0	0  
 185570.789000  	    7a	8	2  
 185571.323000  	    50	0	0  
 186571.773000  	    b9	8	2  
 186572.287000  	    10	0	0  
 188572.710000  	    ba	4	2  
 188573.173000  	    0	0	0  
 188773.584000  	    7a	8	2  
 188774.077000  	    50	0	0  
 189774.524000  	    ba	8	2  
 189775.023000  	    10	0	0  
 189825.499000  	    7a	8	2  
 189826.009000  	    50	0	0  
 190826.442000  	    8a	b	2  
 190826.982000  	    8a	a	2  
 190827.479000  	    0	0	0  
 193827.935000  	    7a	8	2  
 193828.484000  	    50	0	0  
 194829.618000  	    b9	8	2  
 194830.138000  	    10	0	0  
 196830.563000  	    ba	4	2  
 196831.054000  	    0	0	0  
 197031.486000  	    7a	8	2  
 197031.924000  	    50	0	0  
 198032.287000  	    ba	8	2  
 198032.765000  	    10	0	0  
 198083.236000  	    7a	8	2  
 198083.860000  	    50	0	0  
 199084.465000  	    8a	b	2  
 199085.100000  	    8a	a	2  
 199085.629000  	    0	0	0  
 202086.105000  	    7a	8	2  
 202086.596000  	    50	0	0  
 203087.052000  	    b9	8	2  
 203087.611000  	    10	0	0  
 205088.107000  	    ba	4	2  
 205088.664000  	    0	0	0  
 205289.167000  	    7a	8	2  
 205289.751000  	    50	0	0  
 206290.212000  	    ba	8	2  
 206290.707000  	    10	0	0  
 206341.212000  	    7a	8	2  
 206341.771000  	    50	0	0  
 207342.261000  	    8a	b	2  
 207342.753000  	    8a	a	2  
 207343.311000  	    0	0	0  
 210343.856000  	    7a	8	2  
 210344.399000  	    50	0	0  
 211344.853000  	    b9	8	2  
 211345.333000  	    10	0	0  
 213345.789000  	    ba	4	2  
 213346.369000  	    0	0	0  
 213546.890000  	    7a	8	2  
 213547.415000  	    50	0	0  
 214547.838000  	    ba	8	2  
 214548.289000  	    10	0	0  
 214598.773000  	    7a	8	2  
 214599.316000  	    50	0	0  
 215599.804000  	    8a	b	2  
 215600.411000  	    8a	a	2  
 215600.941000  	    0	0	0  
 218601.539000  	    7a	8	2  
 218602.062000  	    50	0	0  
 219602.558000  	    b9	8	2  
 219603.161000  	    10	0	0  
 221603.809000  	    ba	4	2  
 221604.308000  	    0	0	0  
 221804.731000  	    7a	8	2  
 221805.215000  	    50	0	0  
 222805.682000  	    ba	8	2  
 222806.233000  	    10	0	0  
 222856.767000  	    7a	8	2  
 222857.311000  	    50	0	0  
 223857.872000  	    8a	b	2  
 223858.445000  	    8a	a	2  
 223858.959000  	    0	0	0  
 226859.449000  	    7a	8	2  
 226860.071000  	    50	0	0  
 227860.540000  	    b9	8	2  
 227861.047000  	    10	0	0  
 229861.483000  	    ba	4	2  
 229862.016000  	    0	0	0  
 230062.519000  	    7a	8	2  
 230063.066000  	    50	0	0  
 231063.533000  	    ba	8	2  
 231064.137000  	    10	0	0  
 231114.994000  	    7a	8	2  
 231115.493000  	    50	0	0  
 232115.925000  	    8a	b	2  
 232116.431000  	    8a	a	2  
 232116.925000  	    0	0	0  
 235117.456000  	    7a	8	2  
 235118.014000  	    50	0	0  
 236118.517000  	    b9	8	2  
 236119.041000  	    10	0	0  
 238119.565000  	    ba	4	2  
 238120.148000  	    0	0	0  
 238320.620000  	    7a	8	2  
 238321.112000  	    50	0	0  
 239321.546000  	    ba	8	2  
 239322.009000  	    10	0	0  
 239372.482000  	    7a	8	2  
 239373.052000  	    50	0	0  
 240373.487000  	    8a	b	2  
 240373.940000  	    8a	a	2  
 240374.399000  	    0	0	0  
 243374.847000  	    7a	8	2  
 243375.365000  	    50	0	0  
 244375.786000  	    b9	8	2  
 244376.287000  	    10	0	0  
 246376.729000  	    ba	4	2  
 246377.266000  	    0	0	0  
 246577.709000  	    7a	8	2  
 246578.214000  	    50	0	0  
 247578.632000  	    ba	8	2  
 247579.135000  	    10	0	0  
 247629.647000  	    7a	8	2  
 247630.222000  	    50	0	0  
 248630.729000  	    8a	b	2  
 248631.269000  	    8a	a	2  
 248631.755000  	    0	0	0  
 251632.185000  	    7a	8	2  
 251632.673000  	    50	0	0  
 252633.172000  	    b9	8	2  
 252633.735000  	    10	0	0  
 254634.203000  	    ba	4	2  
 254634.735000  	    0	0	0  
 254835.206000  	    7a	8	2  
 254835.735000  	    50	0	0  
 255836.207000  	    ba	8	2  
 255836.734000  	    10	0	0  
 255887.208000  	    7a	8	2  
 255887.734000  	    50	0	0  
 256888.216000  	    8a	b	2  
 256888.710000  	    8a	a	2  
 256889.199000  	    0	0	0  
 259889.642000  	    7a	8	2  
 259890.205000  	    50	0	0  
 260890.689000  	    b9	8	2  
 260891.225000  	    10	0	0  
 262891.697000  	    ba	4	2  
 262892.245000  	    0	0	0  
 263092.684000  	    7a	8	2  
 263093.162000  	    50	0	0  
 264093.644000  	    ba	8	2  
 264094.199000  	    10	0	0  
 264144.710000  	    7a	8	2  
 264145.249000  	    50	0	0  
 265145.709000  	    8a	b	2  
 265146.225000  	    8a	a	2  
 265146.699000  	    0	0	0  
 268147.169000  	    7a	8	2  
 268147.704000  	    50	0	0  
 269148.151000  	    b9	8	2  
 269148.628000  	    10	0	0  
 271149.059000  	    ba	4	2  
 271149.568000  	    0	0	0  
 271350.013000  	    7a	8	2  
 271350.497000  	    50	0	0  
 272350.918000  	    ba	8	2  
 272351.422000  	    10	0	0  
 272401.934000  	    7a	8	2  
 272402.481000  	    50	0	0  
 273402.948000  	    8a	b	2  
 273403.455000  	    8a	a	2  
 273403.950000  	    0	0	0  
 276404.420000  	    7a	8	2  
 276405.011000  	    50	0	0  
 277405.496000  	    b9	8	2  
 277406.050000  	    10	0	0  
 279406.473000  	    ba	4	2  
 279407.004000  	    0	0	0  
 279607.482000  	    7a	8	2  
 279608.016000  	    50	0	0  
 280608.513000  	    ba	8	2  
 280609.058000  	    10	0	0  
 280659.597000  	    7a	8	2  
 280660.174000  	    50	0	0  
 281660.667000  	    8a	b	2  
 281661.190000  	    8a	a	2  
 281661.653000  	    0	0	0  
 284662.142000  	    7a	8	2  
 284662.775000  	    50	0	0  
 285663.322000  	    b9	8	2  
 285663.859000  	    10	0	0  
 287664.343000  	    ba	4	2  
 287664.905000  	    0	0	0  
 287865.369000  	    7a	8	2  
 287865.899000  	    50	0	0  
 288866.386000  	    ba	8	2  
 288866.918000  	    10	0	0  
 288917.419000  	    7a	8	2  
 288917.994000  	    50	0	0  
 289918.520000  	    8a	b	2  
 289919.046000  	    8a	a	2  
 289919.515000  	    0	0	0  
 292919.903000  	    7a	8	2  
 292920.351000  	    50	0	0  
 293920.749000  	    b9	8	2  
 293921.225000  	    10	0	0  
 295921.673000  	    ba	4	2  
 295922.174000  	    0	0	0  
 296122.702000  	    7a	8	2  
 296123.264000  	    50	0	0  
 297123.825000  	    ba	8	2  
 297124.397000  	    10	0	0  
 297174.950000  	    7a	8	2  
 297175.586000  	    50	0	0  
 298176.154000  	    8a	b	2  
 298176.722000  	    8a	a	2  
 298177.244000  	    0	0	0  
 301177.707000  	    7a	8	2  
 301178.196000  	    50	0	0  
 302178.635000  	    b9	8	2  
 302179.196000  	    10	0	0  
 304179.637000  	    ba	4	2  
 304180.133000  	    0	0	0  
 304380.616000  	    7a	8	2  
 304381.227000  	    50	0	0  
 305381.738000  	    ba	8	2  
 305382.238000  	    10	0	0  
 305432.800000  	    7a	8	2  
 305433.428000  	    50	0	0  
 306433.995000  	    8a	b	2  
 306434.540000  	    8a	a	2  
 306435.026000  	    0	0	0  
 309435.613000  	    7a	8	2  
 309436.157000  	    50	0	0  
 310436.579000  	    b9	8	2  
 310437.124000  	    10	0	0  
 312437.584000  	    ba	4	2  
 312438.129000  	    0	0	0  
 312638.573000  	    7a	8	2  
 312639.103000  	    50	0	0  
 313639.570000  	    ba	8	2  
 313640.115000  	    10	0	0  
 313690.619000  	    7a	8	2  
 313691.156000  	    50	0	0  
 314691.640000  	    8a	b	2  
 314692.219000  	    8a	a	2  
 314692.739000  	    0	0	0  
 317693.181000  	    7a	8	2  
 317693.720000  	    50	0	0  
 318694.169000  	    b9	8	2  
 318694.680000  	    10	0	0  
 320695.108000  	    ba	4	2  
 320695.699000  	    0	0	0  
 320896.214000  	    7a	8	2  
 320896.768000  	    50	0	0  
 321897.215000  	    ba	8	2  
 321897.719000  	    10	0	0  
 321948.231000  	    7a	8	2  
 321948.756000  	    50	0	0  
 322949.262000  	    8a	b	2  
 322949.807000  	    8a	a	2  
 322950.312000  	    0	0	0  
 325950.757000  	    7a	8	2  
 325951.273000  	    50	0	0  
 326951.749000  	    b9	8	2  
 326952.269000  	    10	0	0  
 328952.748000  	    ba	4	2  
 328953.284000  	    0	0	0  
 329153.736000  	    7a	8	2  
 329154.250000  	    50	0	0  
 330154.702000  	    ba	8	2  
 330155.239000  	    10	0	0  
 330205.757000  	    7a	8	2  
 330206.300000  	    50	0	0  
 331206.811000  	    8a	b	2  
 331207.342000  	    8a	a	2  
 331207.853000  	    0	0	0  
 334208.284000  	    7a	8	2  
 334208.775000  	    50	0	0  
 335209.190000  	    b9	8	2  
 335209.702000  	    10	0	0  
 337210.217000  	    ba	4	2  
 337210.776000  	    0	0	0  
 337411.243000  	    7a	8	2  
 337411.730000  	    50	0	0  
 338412.199000  	    ba	8	2  
 338412.820000  	    10	0	0  
 338463.364000  	    7a	8	2  
 338463.906000  	    50	0	0  
 339464.385000  	    8a	b	2  
 339464.913000  	    8a	a	2  
 339465.414000  	    0	0	0  
 342465.869000  	    7a	8	2  
 342466.360000  	    50	0	0  
 343466.829000  	    b9	8	2  
 343467.379000  	    10	0	0  
 345467.791000  	    ba	4	2  
 345468.263000  	    0	0	0  
 345668.727000  	    7a	8	2  
 345669.237000  	    50	0	0  
 346669.699000  	    ba	8	2  
 346670.332000  	    10	0	0  
 346720.936000  	    7a	8	2  
 346721.570000  	    50	0	0  
 347722.143000  	    8a	b	2  
 347722.668000  	    8a	a	2  
 347723.143000  	    0	0	0  
 350723.619000  	    7a	8	2  
 350724.210000  	    50	0	0  
 351724.694000  	    b9	8	2  
 351725.248000  	    10	0	0  
 353725.751000  	    ba	4	2  
 353726.295000  	    0	0	0  
 353926.828000  	    7a	8	2  
 353927.377000  	    50	0	0  
 354927.865000  	    ba	8	2  
 354928.383000  	    10	0	0  
 354978.879000  	    7a	8	2  
 354979.469000  	    50	0	0  
 355979.938000  	    8a	b	2  
 355980.460000  	    8a	a	2  
 355980.935000  	    0	0	0  
 358981.440000  	    7a	8	2  
 358981.964000  	    50	0	0  
 359982.411000  	    b9	8	2  
 359982.881000  	    10	0	0  
 361983.280000  	    ba	4	2  
 361983.775000  	    0	0	0  
 362184.199000  	    7a	8	2  
 362184.702000  	    50	0	0  
 363185.162000  	    ba	8	2  
 363185.678000  	    10	0	0  
 363236.203000  	    7a	8	2  
 363236.748000  	    50	0	0  
 364237.196000  	    8a	b	2  
 364237.671000  	    8a	a	2  
 364238.118000  	    0	0	0  
 367238.556000  	    7a	8	2  
 367239.115000  	    50	0	0  
 368239.557000  	    b9	8	2  
 368240.069000  	    10	0	0  
 370240.459000  	    ba	4	2  
 370240.927000  	    0	0	0  
 370441.379000  	    7a	8	2  
 370441.910000  	    50	0	0  
 371442.343000  	    ba	8	2  
 371442.887000  	    10	0	0  
 371493.378000  	    7a	8	2  
 371493.881000  	    50	0	0  
 372494.347000  	    8a	b	2  
 372494.864000  	    8a	a	2  
 372495.350000  	    0	0	0  
 375495.834000  	    7a	8	2  
 375496.395000  	    50	0	0  
 376496.906000  	    b9	8	2  
 376497.475000  	    10	0	0  
 378497.932000  	    ba	4	2  
 378498.444000  	    0	0	0  
 378698.899000  	    7a	8	2  
 378699.452000  	    50	0	0  
 379699.905000  	    ba	8	2  
 379700.412000  	    10	0	0  
 379750.937000  	    7a	8	2  
 379751.523000  	    50	0	0  
 380752.057000  	    8a	b	2  
 380752.605000  	    8a	a	2  
 380753.114000  	    0	0	0  
 383753.579000  	    7a	8	2  
 383754.147000  	    50	0	0  
 384754.615000  	    b9	8	2  
 384755.153000  	    10	0	0  
 386755.603000  	    ba	4	2  
 386756.187000  	    0	0	0  
 386956.703000  	    7a	8	2  
 386957.256000  	    50	0	0  
 387957.735000  	    ba	8	2  
 387958.241000  	    10	0	0  
 388008.741000  	    7a	8	2  
 388009.285000  	    50	0	0  
 389009.775000  	    8a	b	2  
 389010.358000  	    8a	a	2  
 389010.885000  	    0	0	0  
 392011.381000  	    7a	8	2  
 392011.930000  	    50	0	0  
 393012.468000  	    b9	8	2  
 393013.011000  	    10	0	0  
 395013.440000  	    ba	4	2  
 395013.947000  	    0	0	0  
 395214.460000  	    7a	8	2  
 395215.002000  	    50	0	0  
 396215.535000  	    ba	8	2  
 396216.095000  	    10	0	0  
 396266.630000  	    7a	8	2  
 396267.179000  	    50	0	0  
 397267.656000  	    8a	b	2  
 397268.269000  	    8a	a	2  
 397268.795000  	    0	0	0  
 400269.249000  	    7a	8	2  
 400269.786000  	    50	0	0  
 401270.193000  	    b9	8	2  
 401270.780000  	    10	0	0  
 403271.283000  	    ba	4	2  
 403271.827000  	    0	0	0  
 403472.348000  	    7a	8	2  
 403472.889000  	    50	0	0  
 404473.439000  	    ba	8	2  
 404474.040000  	    10	0	0  
 404524.578000  	    7a	8	2  
 404525.126000  	    50	0	0  
 405525.647000  	    8a	b	2  
 405526.251000  	    8a	a	2  
 405526.778000  	    0	0	0  
 408527.254000  	    7a	8	2  
 408527.855000  	    50	0	0  
 409528.354000  	    b9	8	2  
 409528.867000  	    10	0	0  
 411529.384000  	    ba	4	2  
 411529.919000  	    0	0	0  
 411730.377000  	    7a	8	2  
 411730.886000  	    50	0	0  
 412731.350000  	    ba	8	2  
 412731.935000  	    10	0	0  
 412782.481000  	    7a	8	2  
 412783.022000  	    50	0	0  
 413783.523000  	    8a	b	2  
 413784.122000  	    8a	a	2  
 413784.654000  	    0	0	0  
 416785.090000  	    7a	8	2  
 416785.586000  	    50	0	0  
 417786.052000  	    b9	8	2  
 417786.607000  	    10	0	0  
 419787.092000  	    ba	4	2  
 419787.651000  	    0	0	0  
 419988.135000  	    7a	8	2  
 419988.674000  	    50	0	0  
 420989.122000  	    ba	8	2  
 420989.614000  	    10	0	0  
 421040.118000  	    7a	8	2  
 421040.709000  	    50	0	0  
 422041.207000  	    8a	b	2  
 422041.706000  	    8a	a	2  
 422042.212000  	    0	0	0  
 425042.692000  	    7a	8	2  
 425043.214000  	    50	0	0  
 426043.676000  	    b9	8	2  
 426044.227000  	    10	0	0  
 428044.718000  	    ba	4	2  
 428045.252000  	    0	0	0  
 428245.657000  	    7a	8	2  
 428246.144000  	    50	0	0  
 429246.594000  	    ba	8	2  
 429247.173000  	    10	0	0  
 429297.729000  	    7a	8	2  
 429298.276000  	    50	0	0  
 430298.730000  	    8a	b	2  
 430299.227000  	    8a	a	2  
 430299.712000  	    0	0	0  
 433300.106000  	    7a	8	2  
 433300.542000  	    50	0	0  
 434300.923000  	    b9	8	2  
 434301.405000  	    10	0	0  
 436301.865000  	    ba	4	2  
 436302.429000  	    0	0	0  
 436502.872000  	    7a	8	2  
 436503.363000  	    50	0	0  
 437503.830000  	    ba	8	2  
 437504.371000  	    10	0	0  
 437554.903000  	    7a	8	2  
 437555.479000  	    50	0	0  
 438556.011000  	    8a	b	2  
 438556.574000  	    8a	a	2  
 438557.059000  	    0	0	0  
 441557.543000  	    7a	8	2  
 441558.148000  	    50	0	0  
 442558.620000  	    b9	8	2  
 442559.121000  	    10	0	0  
 444559.552000  	    ba	4	2  
 444560.078000  	    0	0	0  
 444760.497000  	    7a	8	2  
 444760.983000  	    50	0	0  
 445761.411000  	    ba	8	2  
 445761.864000  	    10	0	0  
 445812.341000  	    7a	8	2  
 445812.890000  	    50	0	0  
 446813.409000  	    8a	b	2  
 446813.960000  	    8a	a	2  
 446814.527000  	    0	0	0  
 449814.989000  	    7a	8	2  
 449815.504000  	    50	0	0  
 450815.992000  	    b9	8	2  
 450816.518000  	    10	0	0  
 452816.969000  	    ba	4	2  
 452817.464000  	    0	0	0  
 453017.924000  	    7a	8	2  
 453018.452000  	    50	0	0  
 454018.921000  	    ba	8	2  
 454019.409000  	    10	0	0  
 454069.877000  	    7a	8	2  
 454070.416000  	    50	0	0  
 455070.904000  	    8a	b	2  
 455071.431000  	    8a	a	2  
 455071.940000  	    0	0	0  
 458072.399000  	    7a	8	2  
 458072.925000  	    50	0	0  
 459073.462000  	    b9	8	2  
 459074.046000  	    10	0	0  
 461074.531000  	    ba	4	2  
 461075.022000  	    0	0	0  
 461275.465000  	    7a	8	2  
 461275.985000  	    50	0	0  
 462276.469000  	    ba	8	2  
 462277.014000  	    10	0	0  
 462327.571000  	    7a	8	2  
 462328.098000  	    50	0	0  
 463328.586000  	    8a	b	2  
 463329.140000  	    8a	a	2  
 463329.784000  	    0	0	0  
 466330.190000  	    7a	8	2  
 466330.773000  	    50	0	0  
 467331.227000  	    b9	8	2  
 467331.671000  	    10	0	0  
 469332.119000  	    ba	4	2  
 469332.672000  	    0	0	0  
 469533.138000  	    7a	8	2  
 469533.681000  	    50	0	0  
 470534.136000  	    ba	8	2  
 470534.725000  	    10	0	0  
 470585.276000  	    7a	8	2  
 470585.823000  	    50	0	0  
 471586.305000  	    8a	b	2  
 471586.827000  	    8a	a	2  
 471587.326000  	    0	0	0  
 474587.800000  	    7a	8	2  
 474588.363000  	    50	0	0  
 475588.882000  	    b9	8	2  
 475589.477000  	    10	0	0  
 477589.979000  	    ba	4	2  
 477590.524000  	    0	0	0  
 477790.991000  	    7a	8	2  
 477791.530000  	    50	0	0  
 478792.000000  	    ba	8	2  
 478792.479000  	    10	0	0  
 478842.978000  	    7a	8	2  
 478843.559000  	    50	0	0  
 479844.043000  	    8a	b	2  
 479844.597000  	    8a	a	2  
 479845.114000  	    0	0	0  
 482845.579000  	    7a	8	2  
 482846.121000  	    50	0	0  
 483846.624000  	    b9	8	2  
 483847.153000  	    10	0	0  
 485847.611000  	    ba	4	2  
 485848.192000  	    0	0	0  
 486048.711000  	    7a	8	2  
 486049.242000  	    50	0	0  
 487049.736000  	    ba	8	2  
 487050.284000  	    10	0	0  
