---------------------------------------------------
  Seconds  	 Bits to EIO (12) 	 CIO (13) 	 FIO (15)
 2821107.367000  	    7a	8	2  
 2821108.649000  	    50	0	0  
 2823111.259000  	    ba	0	2  
 2823112.511000  	    10	0	0  
 2823313.874000  	    7a	8	2  
 2823315.094000  	    50	0	0  
 2825317.288000  	    8a	3	2  
 2825318.553000  	    8a	2	2  
 2825319.806000  	    0	0	0  
 2841321.099000  	    7a	8	2  
 2841322.327000  	    50	0	0  
 2843324.791000  	    b9	0	2  
 2843326.020000  	    10	0	0  
 2883327.383000  	    7a	8	2  
 2883328.641000  	    50	0	0  
 2885330.968000  	    ba	0	2  
 2885332.181000  	    10	0	0  
 2885533.559000  	    7a	8	2  
 2885534.840000  	    50	0	0  
 2887537.156000  	    8a	3	2  
 2887538.389000  	    8a	2	2  
 2887539.550000  	    0	0	0  
 2903540.825000  	    7a	8	2  
 2903542.097000  	    50	0	0  
 2905544.584000  	    b9	0	2  
 2905545.807000  	    10	0	0  
 2945547.049000  	    7a	8	2  
 2945548.341000  	    50	0	0  
 2947550.702000  	    ba	0	2  
 2947551.881000  	    10	0	0  
 2947753.069000  	    7a	8	2  
 2947754.310000  	    50	0	0  
 2949756.595000  	    8a	3	2  
 2949757.805000  	    8a	2	2  
 2949758.992000  	    0	0	0  
 2965760.189000  	    7a	8	2  
 2965761.412000  	    50	0	0  
 2967763.658000  	    b9	0	2  
 2967764.823000  	    10	0	0  
 3007766.170000  	    7a	8	2  
 3007767.431000  	    50	0	0  
 3009769.033000  	    ba	0	2  
 3009770.163000  	    10	0	0  
 3009971.435000  	    7a	8	2  
 3009972.718000  	    50	0	0  
 3012974.996000  	    8a	3	2  
 3012976.197000  	    8a	2	2  
 3012977.356000  	    0	0	0  
 3028978.627000  	    7a	8	2  
 3028979.949000  	    50	0	0  
 3030982.207000  	    b9	0	2  
 3030983.455000  	    10	0	0  
 3070984.790000  	    7a	8	2  
 3070986.012000  	    50	0	0  
 3072988.430000  	    ba	0	2  
 3072989.611000  	    10	0	0  
 3073190.920000  	    7a	8	2  
 3073192.182000  	    50	0	0  
 3075194.648000  	    b6	1	2  
 3075195.825000  	    b6	0	2  
 3075197.000000  	    10	0	0  
 3091198.347000  	    76	8	2  
 3091199.613000  	    50	0	0  
 3093202.104000  	    b5	0	2  
 3093203.292000  	    10	0	0  
 3133204.550000  	    76	8	2  
 3133205.731000  	    50	0	0  
 3135207.952000  	    b6	0	2  
 3135209.169000  	    10	0	0  
 3135410.488000  	    76	8	2  
 3135411.744000  	    50	0	0  
 3137414.133000  	    8a	3	2  
 3137415.366000  	    8a	2	2  
 3137416.629000  	    0	0	0  
 3153417.925000  	    7a	8	2  
 3153419.151000  	    50	0	0  
 3155421.535000  	    b9	0	2  
 3155422.754000  	    10	0	0  
 3195424.114000  	    7a	8	2  
 3195425.362000  	    50	0	0  
 3197427.630000  	    ba	0	2  
 3197428.816000  	    10	0	0  
 3197630.172000  	    7a	8	2  
 3197631.464000  	    50	0	0  
 3199633.765000  	    8a	3	2  
 3199635.006000  	    8a	2	2  
 3199636.222000  	    0	0	0  
 3215637.524000  	    7a	8	2  
 3215638.786000  	    50	0	0  
 3217641.203000  	    b9	0	2  
 3217642.459000  	    10	0	0  
 3257643.776000  	    7a	8	2  
 3257645.017000  	    50	0	0  
 3259647.431000  	    ba	0	2  
 3259648.667000  	    10	0	0  
 3259850.028000  	    7a	8	2  
 3259851.286000  	    50	0	0  
 3261853.511000  	    8a	3	2  
 3261854.833000  	    8a	2	2  
 3261856.092000  	    0	0	0  
 3277857.404000  	    7a	8	2  
 3277858.641000  	    50	0	0  
 3279860.911000  	    b9	0	2  
 3279862.179000  	    10	0	0  
 3319863.578000  	    7a	8	2  
 3319864.839000  	    50	0	0  
 3321867.177000  	    ba	0	2  
 3321868.356000  	    10	0	0  
 3322069.645000  	    7a	8	2  
 3322070.903000  	    50	0	0  
 3324073.339000  	    8a	3	2  
 3324074.524000  	    8a	2	2  
 3324075.726000  	    0	0	0  
 3340077.085000  	    7a	8	2  
 3340078.368000  	    50	0	0  
 3342080.844000  	    b9	0	2  
 3342082.065000  	    10	0	0  
 3382083.448000  	    7a	8	2  
 3382084.724000  	    50	0	0  
 3384087.172000  	    ba	0	2  
 3384088.358000  	    10	0	0  
 3384289.662000  	    7a	8	2  
 3384290.930000  	    50	0	0  
 3386293.448000  	    8a	3	2  
 3386294.656000  	    8a	2	2  
 3386295.902000  	    0	0	0  
 3402297.224000  	    7a	8	2  
 3402298.465000  	    50	0	0  
 3404300.786000  	    b9	0	2  
 3404302.016000  	    10	0	0  
 3444303.393000  	    7a	8	2  
 3444304.672000  	    50	0	0  
 3446307.115000  	    ba	0	2  
 3446308.296000  	    10	0	0  
 3446509.594000  	    7a	8	2  
 3446510.860000  	    50	0	0  
 3448513.194000  	    8a	3	2  
 3448514.459000  	    8a	2	2  
 3448515.678000  	    0	0	0  
 3464516.928000  	    7a	8	2  
 3464518.136000  	    50	0	0  
 3466520.505000  	    b9	0	2  
 3466521.675000  	    10	0	0  
 3506522.953000  	    7a	8	2  
 3506524.198000  	    50	0	0  
 3508526.403000  	    ba	0	2  
 3508527.629000  	    10	0	0  
 3508728.967000  	    7a	8	2  
 3508730.251000  	    50	0	0  
 3510732.324000  	    8a	3	2  
 3510733.482000  	    8a	2	2  
 3510734.635000  	    0	0	0  
 3526735.809000  	    7a	8	2  
 3526737.025000  	    50	0	0  
 3528739.211000  	    b9	0	2  
 3528740.421000  	    10	0	0  
 3568741.734000  	    7a	8	2  
 3568742.994000  	    50	0	0  
 3570745.456000  	    ba	0	2  
 3570746.679000  	    10	0	0  
 3570948.044000  	    7a	8	2  
 3570949.307000  	    50	0	0  
 3572951.628000  	    8a	3	2  
 3572952.902000  	    8a	2	2  
 3572954.165000  	    0	0	0  
 3588955.459000  	    7a	8	2  
 3588956.697000  	    50	0	0  
 3590959.293000  	    b9	0	2  
 3590960.570000  	    10	0	0  
 3630961.907000  	    7a	8	2  
 3630963.073000  	    50	0	0  
 3632965.385000  	    ba	0	2  
 3632966.672000  	    10	0	0  
 3633168.069000  	    7a	8	2  
 3633169.327000  	    50	0	0  
 3635171.774000  	    8a	3	2  
 3635173.018000  	    8a	2	2  
 3635174.273000  	    0	0	0  
 3651175.548000  	    7a	8	2  
 3651176.753000  	    50	0	0  
 3653179.258000  	    b9	0	2  
 3653180.495000  	    10	0	0  
 3693181.776000  	    7a	8	2  
 3693182.974000  	    50	0	0  
 3695185.264000  	    ba	0	2  
 3695186.493000  	    10	0	0  
 3695387.819000  	    7a	8	2  
 3695389.078000  	    50	0	0  
 3697391.365000  	    b6	1	2  
 3697392.657000  	    b6	0	2  
 3697393.922000  	    10	0	0  
 3713395.301000  	    76	8	2  
 3713396.561000  	    50	0	0  
 3715398.346000  	    b5	0	2  
 3715399.533000  	    10	0	0  
 3755400.862000  	    76	8	2  
 3755402.143000  	    50	0	0  
 3757404.475000  	    b6	0	2  
 3757405.691000  	    10	0	0  
 3757607.053000  	    76	8	2  
 3757608.317000  	    50	0	0  
 3759610.854000  	    8a	3	2  
 3759612.118000  	    8a	2	2  
 3759613.372000  	    0	0	0  
 3775614.721000  	    7a	8	2  
 3775616.015000  	    50	0	0  
 3777618.358000  	    b9	0	2  
 3777619.633000  	    10	0	0  
 3817621.027000  	    7a	8	2  
 3817622.310000  	    50	0	0  
 3819624.574000  	    ba	0	2  
 3819625.846000  	    10	0	0  
 3819827.127000  	    7a	8	2  
 3819828.309000  	    50	0	0  
 3821830.677000  	    8a	3	2  
 3821831.864000  	    8a	2	2  
 3821833.117000  	    0	0	0  
 3837834.429000  	    7a	8	2  
 3837835.594000  	    50	0	0  
 3839837.925000  	    b9	0	2  
 3839839.100000  	    10	0	0  
 3879840.423000  	    7a	8	2  
 3879841.709000  	    50	0	0  
 3881843.923000  	    ba	0	2  
 3881845.081000  	    10	0	0  
 3882046.325000  	    7a	8	2  
 3882047.598000  	    50	0	0  
 3884050.102000  	    8a	3	2  
 3884051.350000  	    8a	2	2  
 3884052.620000  	    0	0	0  
 3900053.954000  	    7a	8	2  
 3900055.143000  	    50	0	0  
 3902057.462000  	    b9	0	2  
 3902058.678000  	    10	0	0  
 3942059.963000  	    7a	8	2  
