---------------------------------------------------
  Seconds  	 Bits to EIO (12) 	 Bits to CIO (13) 
---------------------------------------------------
 233514.490000  	    b6	9	2  
 233514.862000  	    30	0	0  
 234515.237000  	    4f	a	2  
 234515.666000  	    4a	a	2  
 234516.085000  	    0	0	0  
 237516.472000  	    ba	9	2  
 237516.901000  	    30	0	0  
 237813.660000  	    9a	a	2  
 237813.981000  	    10	0	0  
 243535.850000  	    4a	a	2  
 243536.167000  	    0	0	0  
 244388.086000  	    9a	a	2  
 244388.364000  	    10	0	0  
 245766.526000  	    ba	9	2  
 245766.809000  	    30	0	0  
 246766.499000  	    10	0	0  
 255956.249000  	    9a	6	2  
 255956.572000  	    10	0	0  
