---------------------------------------------------
  Seconds  	 Bits to EIO (12) 	 CIO (13) 	 FIO (15)
 151493.118000  	    10	0	0  
 153494.321000  	    7a	8	2  
 153495.544000  	    50	0	0  
 154497.912000  	    ba	0	2  
 154499.075000  	    10	0	0  
 154550.368000  	    7a	8	2  
 154551.631000  	    50	0	0  
 155553.823000  	    8a	3	2  
 155555.005000  	    8a	2	2  
 155556.160000  	    0	0	0  
 158557.394000  	    7a	8	2  
 158558.585000  	    50	0	0  
 159560.655000  	    b9	0	2  
 159561.785000  	    10	0	0  
 161563.008000  	    7a	8	2  
 161564.171000  	    50	0	0  
 162566.280000  	    ba	0	2  
 162567.453000  	    10	0	0  
 162618.756000  	    7a	8	2  
 162619.989000  	    50	0	0  
 163622.449000  	    8a	3	2  
 163623.649000  	    8a	2	2  
 163624.896000  	    0	0	0  
 166626.204000  	    7a	8	2  
 166627.375000  	    50	0	0  
 167629.542000  	    b9	0	2  
 167630.712000  	    10	0	0  
 169631.974000  	    7a	8	2  
 169633.226000  	    50	0	0  
 170635.529000  	    ba	0	2  
 170636.706000  	    10	0	0  
 170688.007000  	    7a	8	2  
 170689.263000  	    50	0	0  
 171691.826000  	    8a	3	2  
 171692.997000  	    8a	2	2  
 171694.144000  	    0	0	0  
 174695.386000  	    7a	8	2  
 174696.695000  	    50	0	0  
 175699.214000  	    b9	0	2  
 175700.419000  	    10	0	0  
 177701.727000  	    7a	8	2  
 177703.003000  	    50	0	0  
 178705.298000  	    ba	0	2  
 178706.486000  	    10	0	0  
 178757.788000  	    7a	8	2  
 178759.035000  	    50	0	0  
 179761.261000  	    8a	3	2  
 179762.522000  	    8a	2	2  
 179763.773000  	    0	0	0  
 182765.065000  	    7a	8	2  
 182766.287000  	    50	0	0  
 183768.630000  	    b9	0	2  
 183769.886000  	    10	0	0  
 185771.207000  	    7a	8	2  
 185772.482000  	    50	0	0  
 186774.975000  	    ba	0	2  
 186776.181000  	    10	0	0  
 186827.488000  	    7a	8	2  
 186828.745000  	    50	0	0  
 187831.164000  	    b6	1	2  
 187832.364000  	    86	2	2  
 187833.577000  	    0	0	0  
 190834.807000  	    76	8	2  
 190836.079000  	    50	0	0  
 191838.379000  	    b5	0	2  
